round,accuracy,detection_rate,false_positive_rate
1,0.9411185649701035,0.8715734305372982,0.009512552102769502
2,0.5326296984942943,0.9921962404899675,0.7945522854913373
3,0.9403186408545701,0.8621443124098251,0.004085684373468409
4,0.5300605220942103,0.9905348272860643,0.7957421345189746
5,0.9289776870351465,0.8333163170080462,0.002813327031656808
6,0.536749425790222,0.9914036616629586,0.7865670152252431
7,0.9316574303631325,0.837199706644724,0.001185560244198955
8,0.5317923290068542,0.99008349139304,0.7939483021729027
9,0.9303995916581596,0.8342138220440406,0.001000210167789237
10,0.5350905975427468,0.9904129501034312,0.7896531611505373
11,0.9311312844070144,0.8356961870438544,0.0009977708989301853
12,0.5206715520069999,0.9868194504162704,0.809885029393713
13,0.9331546902912977,0.8406409716262028,0.0012160007615228381
14,0.5125966165961792,0.9893869079477301,0.8270526120108881
15,0.9293969666034709,0.8324101753943016,0.0011569327704397093
16,0.5131977104524408,0.9891884027896707,0.8241723482262894
17,0.9334645812825841,0.8431629933149378,0.0021878910917497267
18,0.5156409508531428,0.9905948363727095,0.8239725694414505
19,0.929232900685431,0.832106637652001,0.0016544316484048836
20,0.5120675197783369,0.9884704295377824,0.8247511869327698
