round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8810832732516223,0.740123593592255,0.06625797976712688,0.27465480085020505
2,0.9143497656813266,0.689684041582815,0.0017214511165112554,0.2660477016810744
3,0.9147018069574622,0.6906674321688598,0.0016054740955524344,0.2627345873555983
4,0.9148369908074983,0.6916928302921997,0.0018027016156906758,0.26118280874836686
5,0.9146736436553712,0.6918273664877638,0.002077389922520825,0.2601351111266318
6,0.91486233777938,0.6913718689546093,0.0016479951666864578,0.2594615107433848
7,0.9152228280461427,0.6917965957039092,0.0013114045002766226,0.2589265459472959
8,0.9147356029199711,0.692873367878831,0.0023829598668489104,0.25846440778123136
9,0.9147130722782985,0.6928214888224729,0.0023945955626156613,0.25835572420218234
10,0.9153101342826244,0.6923762899648329,0.0014081225616884444,0.25808686593461183
11,0.9153185832732516,0.6913200550918823,0.001001973226849017,0.25772984910849683
12,0.9149327460346071,0.6926143678796689,0.0020155189171425524,0.2575935183773902
13,0.9148567051189618,0.6920763083314698,0.0019187707947917914,0.2574152304387112
14,0.9151918484138428,0.6921486131486657,0.0014855373275091937,0.2573038119893748
15,0.9153129506128335,0.6915896442836164,0.0011102776457009252,0.2572554732810437
16,0.9152678893294881,0.6926142574721361,0.0015551386348027602,0.2571403785956947
17,0.9153580118961788,0.692459060550898,0.001373332969602906,0.2570867922714617
18,0.9155579713410238,0.6923761832067965,0.0010677341186610132,0.25699158316201487
19,0.9152904199711608,0.6917860492093433,0.0012147629926663338,0.2568653856833276
20,0.9155776856524873,0.6919618919343598,0.0008859084031285618,0.25691062811864995
