round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.7590604149196049,0.9500224438784789,0.3619544731595006,0.06296275644283816
2,0.7313322638276151,0.9594686247531609,0.41099937779879875,0.022871148351641047
3,0.6873154191125533,0.9676162691368781,0.4842169166867838,0.022532302427805306
4,0.7543023298209794,0.9472894260541012,0.3672549894633021,0.06312797441146226
5,0.9544973930798117,0.899677105976605,0.010789167241439421,0.13381959658107184
6,0.9472873445874502,0.8912410275466395,0.02530214614204623,0.059769630796770404
7,0.9550078389907755,0.8973875789548296,0.0075579962043954875,0.13466016544834009
8,0.9080012396543552,0.9201049576931379,0.10136853092225247,0.06354074086248822
9,0.9530298610857912,0.8950144822738321,0.00743156638022173,0.1323940151153238
10,0.6836876071024902,0.9898657986161609,0.5035480695913898,0.04050505698824759
11,0.9568126298902542,0.9012585246539923,0.009286899539069492,0.1226821820082483
12,0.9354377073686513,0.9098999759651025,0.053103060241517556,0.05903728957934559
13,0.9568126298902542,0.9011368818022205,0.009262230756700966,0.12223294809898479
14,0.9336967222080431,0.9113691383259634,0.056475767718021964,0.060788530113526654
15,0.9579793634010282,0.9011243659397239,0.008024669089944174,0.12234537234891103
16,0.9550716447296459,0.8885987273595012,0.009152453523348557,0.06612589753183902
17,0.9520180843694168,0.8900679337159239,0.01601006004429203,0.05996438381623437
18,0.9560196157071499,0.9028879755959034,0.011533112278235478,0.12623832707031551
19,0.7265741787289897,0.9873911463062777,0.43265669914802884,0.03431034066153623
20,0.9362216064462026,0.894448525094063,0.0448702114950862,0.06198911614648707
