round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9511179167464202,0.9092684136445531,0.00043405030775915123,0.01535852357263344
2,0.9429511543755071,0.9309026871624506,0.022136773252473412,0.024875046025733295
3,0.4619780700555085,0.9999533208185429,0.7650696020305039,0.005401766038407706
4,0.9545176961709185,0.9184756389154245,0.00013197562992632925,0.026479253177829575
5,0.9545176961709185,0.9240533359013502,0.0036517589255532887,0.013331033891324211
6,0.9539434706917138,0.9171598403635066,6.598781496316462e-05,0.022872782236148276
7,0.9544265492694575,0.93025436041495,0.006170777856136988,0.013192600567286588
8,0.7928504370493925,0.9799396894526193,0.28333754358417573,0.022306522627656974
9,0.6616444723961609,0.9992487018686407,0.47491052519646104,0.036272867195713626
10,0.6427497197232781,0.9998900394003223,0.4994346483460138,0.002580032703928602
11,0.6558019560125053,0.9996337159882258,0.482566036591189,0.027355882399592104
12,0.9569968918906602,0.9212205176653512,6.598781496316462e-05,0.022082453316136966
13,0.956058078805611,0.9206000007696044,9.461870300103047e-05,0.014908378679330269
14,0.9537702915789378,0.9341236986078888,0.012312853342182878,0.028917678774423423
15,0.9558575556223967,0.9329548748429227,0.008728921810124428,0.025135568271608375
16,0.5328265565612097,0.9999908853098539,0.6554142007172483,0.0025042328835695135
17,0.4156845588034235,1.0,0.8339212308477573,4.198834891715968e-05
18,0.6500141277697264,0.999890326317191,0.4904037302295128,0.03186057877696868
19,0.953196066099733,0.9150072208675428,4.7309351500515235e-05,0.016839344110565636
20,0.9550281188191008,0.9188502341952807,5.664858323183993e-05,0.017048336118904512
