round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.4523638087078574,0.9999726569264562,0.7194561612719534,0.03979869473150374
2,0.6213531175661019,0.9907284499998767,0.5017961830921598,0.08301637579051706
3,0.8685162736859374,0.9570726354580534,0.14183570258271647,0.09113605825890309
4,0.943782640794043,0.9128845788910028,3.692257923124981e-05,0.048655069387923675
5,0.9472643254919476,0.9166655128508793,7.327029861479729e-05,0.05272744556400956
6,0.937211188785694,0.9029898148836479,9.18304178045677e-06,0.012121975961603443
7,0.423471294329958,1.0,0.7630069747381716,0.02198679775851743
8,0.43256742346218,0.9999999999999998,0.7506876870875253,0.023043828713774632
9,0.9496887446794935,0.934407500273496,0.00872839605970838,0.015079172367675144
10,0.4671746402107239,0.9999999999999998,0.7017074219197715,0.0024756528349212698
11,0.9470000091143578,0.9172234037564388,1.836608356091354e-05,0.02235277029007101
12,0.5286783269684734,0.9999726569264562,0.6012950288907324,0.0290940116628752
13,0.95364437598549,0.929818277422019,0.0012670964591577154,0.011505560306595398
14,0.7371601483817457,0.9888934036316241,0.33147021425609824,0.04242687431247225
15,0.9538904636473838,0.9396246102239727,0.00916280509090205,0.094726694380294
16,0.948540335590656,0.9190023918435075,9.18304178045677e-06,0.014933900931536256
17,0.9573812627031362,0.9376747813593551,0.004051068170779708,0.11193211099345751
18,0.6816537090879262,0.9977030025562981,0.4163932946873923,0.04248926335938266
19,0.951083241430225,0.9240932594880372,6.466211668204284e-05,0.04699430067042902
20,0.41710947255211134,0.9999999999999998,0.7706928867715406,0.022912334808116455
