round,accuracy,detection_rate,false_positive_rate
1,0.9472091581902365,0.8811611270793127,0.0056848558858781035
2,0.6472893652703343,0.9916199886087208,0.5973141204236954
3,0.9265922928287579,0.8313469165709894,0.005917543916364827
4,0.6167195304240037,0.9853675107006282,0.6445826187425157
5,0.9408108206642604,0.8663962974581374,0.0062420932694465135
6,0.618797622953808,0.9887248743245766,0.644362003912822
7,0.9432170330671916,0.8713900638375548,0.005589827574566497
8,0.6235371322323088,0.9900813046000303,0.63690086682506
9,0.9403550986182507,0.86111536950194,0.003153862839601221
10,0.6213678952933027,0.9903835305994549,0.642690568739859
11,0.9400269787451236,0.8585136711952532,0.0022401458264562253
12,0.6208939443654526,0.9908411439799611,0.6426929285294462
13,0.9426519377301397,0.8718219201934276,0.006865275533398545
14,0.6195267782274235,0.9894672303095777,0.6435115723595524
15,0.9438732728134456,0.8688999473829464,0.0032334929749363653
16,0.6216413285209084,0.9922078877225166,0.6429212057227949
17,0.9433446352400744,0.8687594942871875,0.0036177265682347517
18,0.6129096941193626,0.9889126144510965,0.6533595717795673
19,0.9448029457873055,0.8716630153984017,0.003211364613622261
20,0.6211126909475373,0.9911969914996478,0.6428810464243692
