round,accuracy,detection_rate,false_positive_rate
1,0.9413759160013125,0.872767683671953,0.009945456326065773
2,0.5294954061542949,0.9915523645938924,0.7975891871673196
3,0.9404805308443926,0.860875829663152,0.002351118568580343
4,0.5326296984942943,0.9904768654739519,0.793046690567739
5,0.933152253171941,0.8424839711148642,0.0024328086198778186
6,0.5171716066936454,0.9905824028894514,0.8202330592668051
7,0.9295610325215109,0.8344599066196822,0.002316697097692402
8,0.5266141674869663,0.9909206799545478,0.8035038085477114
9,0.9315870064530243,0.8386609319883598,0.002585401671916353
10,0.524627219366364,0.9886080576758844,0.8038753391150717
11,0.9375296219329906,0.8540757117322346,0.0028767228134940733
12,0.5233520490010208,0.9899685763580157,0.8093716978916878
13,0.9366181778409712,0.8513016830276573,0.00253124973953392
14,0.5104086915308614,0.990648733558774,0.8306300576037551
15,0.9340296766196361,0.8444544497168576,0.0024614253756141493
16,0.5221663203179117,0.9894250455834208,0.809737282672045
17,0.9343007145982208,0.8455747013647174,0.0024064897064169644
18,0.5288016333078129,0.9897822148257794,0.7989711914934116
19,0.93561558933975,0.8487140383572558,0.0028647626618624007
20,0.5288016333078129,0.9902804370443302,0.8006143482533655
