round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9530758643320056,0.7743239296506996,0.0006233959776870896,0.021706044906225953
2,0.9451822548742582,0.7881668971315223,0.01547500559771538,0.02037024597712942
3,0.9549535589605229,0.7856803555317287,0.003957579758021667,0.01968373779688547
4,0.955764795960222,0.7839768442619246,0.00234807233450722,0.01932566651561202
5,0.9578430210830469,0.7859828573757771,0.001514553774154792,0.01919818505290774
6,0.9568221385665716,0.7819781478001665,0.0005280876507414475,0.018924725735472964
7,0.9566762982070751,0.7803385747648057,2.820586703992022e-05,0.019325445138027614
8,0.9586816031501517,0.7860830573281087,0.00030244071442208563,0.019269609533491685
9,0.9582531970941308,0.7831832254801572,0.0001410293351996011,0.01857884164340932
10,0.9583899224311587,0.7853323717029208,0.00022736853558801988,0.020156101635214474
11,0.9591282392511098,0.7864401377139187,0.000207416891382301,0.019774118574109024
12,0.9587180632400258,0.7856893072513638,0.00020784729119946555,0.019039995392234724
13,0.9582076219817881,0.7850206907195634,0.0002451681807079161,0.019279622864154605
14,0.958927708756802,0.7868004409323188,0.00034019200374770073,0.020368068897029974
15,0.958426382521033,0.7876788714585535,0.0013698830374593335,0.020001960508834935
