round,accuracy,detection_rate,false_positive_rate
1,0.9500986220691188,0.750447403323994,0.007741388605664592
2,0.9612767496137536,0.9076203677081212,0.008722444715179049
3,0.9607176445055342,0.9167775560870541,0.014803594879594954
4,0.9757392117099637,0.8559718768796516,0.005786600387960767
5,0.966453726319917,0.8952550915708394,0.0061668570970608155
6,0.893732159847764,0.858460015378789,0.021684651428539654
7,0.9772559953634812,0.9443496452119521,0.02056578896766339
8,0.9743509047993706,0.9024097773555085,0.009017324444927206
9,0.9669193053737817,0.9229213151061977,0.015577379201331423
10,0.9598517603458927,0.7947465719661456,0.026649103172278567
11,0.9597557670085737,0.7629603321700986,0.004522801866068496
12,0.9365464138029375,0.8917630149401825,0.04794745083490918
13,0.9692671184022824,0.891049659226097,0.015508856480637725
14,0.9791113901905201,0.852932959261079,0.0033753652646636967
15,0.9709241566187921,0.891218272934528,0.006449202254339207
16,0.9226187593821122,0.8582345835458886,0.06487172571552402
17,0.9821106410774829,0.8860571846526577,0.013226959299248945
18,0.9517041226372973,0.7734650629148783,0.005409092233672168
19,0.9809373503803662,0.9168570746224297,0.018337164362165294
20,0.9833125994208101,0.9478626790188621,0.009562700572299816
