round,accuracy,detection_rate,false_positive_rate
1,0.7275727860043595,0.0,0.0
2,0.8658676024129638,0.5241371021370796,0.006472344583927775
3,0.933840261349555,0.7796093328694449,0.008674667223631928
4,0.9369948349958601,0.7779537371005102,0.003756920095514576
5,0.9359077621507145,0.7749127199161068,0.0038012565334042824
6,0.9370117325012252,0.77895070107557,0.0039073044447178575
7,0.9413878562577447,0.8068384934045447,0.00831783708789973
8,0.9437200421311134,0.8072914679792511,0.005487815269705994
9,0.9437988971561498,0.8101272959587158,0.006264029856414676
10,0.949256505576208,0.8391099992073461,0.009636046283428396
11,0.9555370308830073,0.8549908479191111,0.0069304547583427575
12,0.9557398009473869,0.8533335772642674,0.005930343276891974
13,0.9622732905260786,0.8857752385579801,0.009066527658681642
14,0.9641153311066176,0.8899354161904836,0.008176772807253733
15,0.9647685028725921,0.8901100931289667,0.007334739061643631
16,0.9656586365966171,0.8901004117156273,0.0061192612791648015
17,0.9651629764392451,0.8885689566805581,0.006220362305925972
18,0.9660527205136871,0.8908029198532468,0.0058262257343476495
19,0.9665767343881131,0.8925976806651557,0.005837968275608287
20,0.9664019375915285,0.8913910110617062,0.005599950295049422
