round,accuracy,detection_rate,false_positive_rate
1,0.9456557406934772,0.8831110118488229,0.009687586643116836
2,0.9512341852918657,0.8947116254368193,0.008403207105503702
3,0.9534582710467787,0.9011391994282002,0.009187436803817638
4,0.95564589637948,0.901746644300244,0.006253822919558123
5,0.9575236081233821,0.9080491137203897,0.007301371304819797
6,0.9586721114230503,0.9104504854659659,0.006819424093500149
7,0.9582528165676159,0.9087307944862957,0.0066646136087589476
8,0.9583257374120392,0.9086121423879829,0.006534336571222505
9,0.958817953111897,0.9090082209160157,0.0059736171735277534
10,0.9589455645896379,0.9102667524153341,0.00657206109087026
11,0.9595471615561308,0.9104422812979931,0.005667778523050861
12,0.9609144273890691,0.9141397674290714,0.005687198430393793
13,0.9598570751449302,0.91118851966661,0.005667295427776791
14,0.9607138950669049,0.9130907981829086,0.00542843739785904
15,0.9601487585226237,0.9125041842288317,0.006106883025056464
16,0.9602946002114705,0.9138713505600644,0.006820263413809633
17,0.9614613337222445,0.9146199985325112,0.005094840843212658
18,0.9614431035111386,0.9136388740285215,0.004554642551934696
19,0.960586283589164,0.9140472002658115,0.006446027548304289
20,0.9609144273890691,0.9138860557796393,0.0056464257070984215
