round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.368804812517954,1.0,0.8715151169955457,0.1028948484057039
2,0.49589099736956244,1.0,0.6992499022481041,0.16501261163839953
3,0.8027875879394154,0.4899650401397095,0.0044504362556264864,0.13181400883433914
4,0.9091823112928572,0.5859672744958817,0.005253747206474939,0.2343402433117372
5,0.8045815801776531,0.48481581851007227,0.0003290758620700476,0.1740578715794736
6,0.8727701831167587,0.7689497923977474,0.09867969886393205,0.1459570651563374
7,0.9136320879591296,0.6327011728775436,0.005937107010899662,0.22862202105483803
8,0.8143823541008353,0.48623332428506494,0.00014286122294191752,0.15896234441200227
9,0.8048068853253125,0.48171316018052573,0.00016794099555155433,0.1594953713110933
10,0.9137250263325392,0.6309326623883817,0.005334914979452333,0.23149344739627853
11,0.9102102660290532,0.5965178137836626,0.005222900481492678,0.22695684603095212
12,0.8314492190360319,0.5174885946254038,0.00027535602547401313,0.12561099077992177
13,0.9142009834569695,0.6362691732559942,0.005357614266655443,0.2288328559421448
14,0.5351166235770571,1.0,0.6443118343894463,0.08778967741103103
15,0.9131336003199333,0.6238202659747085,0.005364387200587636,0.22723311265308488
16,0.911443811712488,0.6064081647930579,0.005447566936684167,0.22455201320508017
17,0.8395179596365828,0.5280448574037602,0.0003550333085642618,0.1257309963128955
18,0.8050462720447005,0.4833719351725036,0.00014624768990801433,0.1711979831483319
19,0.9141446571700547,0.63604584869241,0.005656468541380601,0.22987222190539963
20,0.5366853106676355,1.0,0.6424127256597647,0.08734385394007366
