round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8711397527983373,0.6990716573426703,0.006473931603398882,0.31497702473924655
2,0.9368140883071425,0.8637897155673402,0.01124424112917775,0.24629292214266493
3,0.941572173405768,0.8790356989517666,0.013943095378175462,0.2171851581019711
4,0.9418273963612499,0.8821488431281037,0.0157216336352036,0.20492897483793984
5,0.9406880081671345,0.8910108098148501,0.023974249300930523,0.1974466573952508
6,0.9415357129835564,0.8914919406345146,0.02286706897353312,0.1915228809622494
7,0.9398311882451599,0.8967751523945906,0.029544472551595646,0.1868664845856155
8,0.9431490866664236,0.8952621417039985,0.022789892286277393,0.18348101349529852
9,0.9410434972836985,0.9023224355290941,0.03141579533879304,0.1805816146869133
10,0.9444434316549386,0.8991838341159877,0.023365515743618448,0.1784335631947393
11,0.9454187479491012,0.8996027124719459,0.02199337679123893,0.17625192603859297
12,0.9458745032267474,0.9005012261721279,0.02185258234679875,0.1746204738019968
13,0.9485087687315419,0.898264168462679,0.015754667389361408,0.17306902537789964
14,0.9496116965034456,0.8939238270507346,0.010777867183754232,0.1716821835450741
15,0.9497757684033981,0.8961137558719708,0.012057083977139638,0.1704394023798715
16,0.9502132934699384,0.8961171697584104,0.011308654318683492,0.16948856889995015
17,0.9505232070587377,0.8890996944409715,0.005787354148129111,0.16839877043383022
18,0.9512250701863127,0.8923236157125992,0.006879536863565584,0.16738493897724402
19,0.9515258686695591,0.8916000596780137,0.005850241223079583,0.16634466537963202
20,0.9515440988806652,0.8967959305212281,0.009515708959814271,0.16559056689294332
