round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.869267,0.034407,0.576715,0.185592,0.000068,0.000087,0.086660,0.033869
2,0.905594,0.005341,0.665783,0.132106,0.000275,0.000087,0.085271,0.032752
3,0.907591,0.003220,0.669061,0.131245,0.000261,0.000036,0.085132,0.031885
4,0.908261,0.004132,0.671421,0.130302,0.000269,0.000053,0.085746,0.032108
5,0.908921,0.003600,0.672420,0.130184,0.000234,0.000035,0.086369,0.032254
6,0.909195,0.002622,0.671875,0.130463,0.000202,0.000026,0.086709,0.032379
7,0.909288,0.002282,0.671443,0.130610,0.000193,0.000031,0.086397,0.031860
8,0.909600,0.002302,0.671613,0.130803,0.000272,0.000118,0.087150,0.031736
9,0.909674,0.002277,0.671813,0.131280,0.000198,0.000075,0.087285,0.031304
10,0.909139,0.003567,0.671672,0.131977,0.000291,0.000109,0.087338,0.030939
11,0.909643,0.002616,0.671177,0.131835,0.000177,0.000068,0.087817,0.031389
12,0.909871,0.002702,0.672201,0.131180,0.000178,0.000055,0.088355,0.030576
13,0.908875,0.003747,0.671234,0.131714,0.000215,0.000114,0.088228,0.030037
14,0.909345,0.003290,0.671093,0.131957,0.000139,0.000050,0.089937,0.030301
15,0.909913,0.003167,0.672377,0.131795,0.000221,0.000115,0.089041,0.030363
16,0.909690,0.002638,0.671689,0.131225,0.000213,0.000110,0.090060,0.029547
17,0.909961,0.001945,0.671592,0.131507,0.000145,0.000036,0.089553,0.030498
18,0.909235,0.002518,0.668675,0.133599,0.000122,0.000030,0.091136,0.029097
19,0.909233,0.002443,0.669144,0.133343,0.000144,0.000008,0.091030,0.030879
20,0.909166,0.002954,0.669898,0.132473,0.000107,0.000011,0.091361,0.030000
