round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.914525,0.000780,0.689001,0.002410,0.001225,0.000221,0.260185,0.000561
2,0.915273,0.000703,0.694175,0.003593,0.002131,0.001993,0.258310,0.002111
3,0.915634,0.000983,0.695514,0.003963,0.002135,0.002084,0.259621,0.003235
4,0.916502,0.001370,0.698292,0.004797,0.001981,0.001933,0.259511,0.003933
5,0.918067,0.001794,0.700601,0.006837,0.000694,0.000111,0.261219,0.004312
6,0.918129,0.001890,0.704077,0.008684,0.001907,0.001989,0.261035,0.004508
7,0.918462,0.002485,0.706752,0.010546,0.002450,0.002710,0.261537,0.005746
8,0.917197,0.002169,0.706231,0.011442,0.003992,0.004957,0.261779,0.006017
9,0.915556,0.004457,0.710131,0.014276,0.007703,0.010085,0.261122,0.003442
10,0.919291,0.001358,0.708640,0.007851,0.002015,0.002026,0.262046,0.006646
11,0.919585,0.000984,0.709296,0.003871,0.001857,0.001885,0.260557,0.006358
12,0.919213,0.000445,0.708067,0.003619,0.001910,0.001851,0.263428,0.005792
13,0.920024,0.001396,0.711408,0.001277,0.002044,0.002021,0.262051,0.008030
14,0.920028,0.001499,0.711850,0.003806,0.002202,0.001720,0.260814,0.007783
15,0.919592,0.000759,0.709468,0.002366,0.001912,0.001920,0.264110,0.007736
16,0.919648,0.000755,0.706251,0.002744,0.000633,0.000066,0.261584,0.007597
17,0.920112,0.001365,0.711270,0.001118,0.001871,0.001897,0.263078,0.009991
18,0.920923,0.001105,0.710815,0.003948,0.000587,0.000048,0.264958,0.007043
19,0.919986,0.000740,0.707445,0.002816,0.000615,0.000036,0.265167,0.009910
20,0.920520,0.000114,0.710355,0.001751,0.000968,0.000552,0.265403,0.011012
