round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.955507,0.010749,0.848549,0.036780,0.004536,0.001427,nan,nan
