round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.877599,0.020220,0.584897,0.089365,0.001448,0.001445,0.062576,0.030594
2,0.890483,0.025659,0.625828,0.119783,0.005071,0.003976,0.128265,0.045629
3,0.807056,0.139391,0.790066,0.143647,0.166358,0.229579,0.119347,0.024001
4,0.761411,0.183249,0.744176,0.208729,0.185727,0.261225,0.073385,0.048424
5,0.690282,0.295610,0.776723,0.158362,0.309475,0.435005,0.045658,0.027110
6,0.638887,0.193867,0.916827,0.117623,0.400519,0.282536,0.082830,0.050436
7,0.904254,0.008247,0.623632,0.071960,0.000460,0.000528,0.070323,0.026121
8,0.785040,0.179328,0.760468,0.190697,0.175805,0.247273,0.160091,0.022721
9,0.911678,0.001341,0.643859,0.092672,0.001754,0.001217,0.130388,0.082964
10,0.906234,0.008515,0.626678,0.070536,0.000433,0.000513,0.089917,0.013031
11,0.735899,0.161276,0.839551,0.121123,0.249949,0.224193,0.082239,0.033391
12,0.905822,0.006633,0.627001,0.075981,0.000227,0.000212,0.062617,0.018011
13,0.797123,0.147910,0.720728,0.166482,0.149107,0.210688,0.063437,0.020673
14,0.904792,0.007353,0.631363,0.075148,0.004131,0.005552,0.070665,0.003250
15,0.906864,0.008279,0.629513,0.073938,0.001104,0.001134,0.058274,0.017099
16,0.572126,0.261947,0.915460,0.119319,0.482577,0.378552,0.129773,0.030314
17,0.811700,0.141490,0.723325,0.196790,0.172297,0.242284,0.152680,0.081003
18,0.572395,0.262283,0.916726,0.117766,0.482712,0.378499,0.131278,0.023530
19,0.912326,0.000559,0.641431,0.091630,0.000622,0.000660,0.165340,0.056419
20,0.910761,0.001278,0.641043,0.090411,0.000609,0.000301,0.090805,0.024633
