round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.759866,0.032074,0.214363,0.228812,0.000011,0.000008,0.062939,0.028706
2,0.858062,0.002022,0.572728,0.104020,0.001327,0.001281,0.070714,0.029001
3,0.864453,0.004124,0.586438,0.108246,0.001630,0.001773,0.060419,0.027530
4,0.872802,0.001887,0.606624,0.096029,0.001340,0.001260,0.059096,0.027113
5,0.882940,0.010060,0.630849,0.077677,0.001306,0.001391,0.057790,0.026878
6,0.890187,0.012233,0.647355,0.069440,0.001263,0.001204,0.057188,0.026076
7,0.895107,0.011547,0.655547,0.074732,0.002181,0.002579,0.056884,0.026194
8,0.899309,0.006746,0.661147,0.071868,0.002011,0.001801,0.056922,0.026542
9,0.903271,0.006332,0.677824,0.067096,0.001235,0.001233,0.055989,0.025955
10,0.905393,0.005603,0.694406,0.074259,0.002153,0.002362,0.055698,0.026064
11,0.902264,0.011358,0.692347,0.064375,0.001256,0.001128,0.055402,0.026283
12,0.898131,0.015423,0.684939,0.067158,0.001610,0.001589,0.055913,0.025165
13,0.899705,0.014129,0.688580,0.065109,0.000613,0.000431,0.056067,0.025457
14,0.902166,0.006657,0.695947,0.076170,0.003439,0.002389,0.055929,0.025893
15,0.900574,0.007261,0.691388,0.078867,0.002567,0.002901,0.055952,0.026095
16,0.901621,0.004364,0.699785,0.077204,0.005069,0.004917,0.056227,0.026209
17,0.902193,0.003669,0.694650,0.076220,0.003132,0.003693,0.055672,0.025894
18,0.901039,0.005371,0.698445,0.073688,0.004212,0.005685,0.056486,0.026085
19,0.906297,0.003895,0.701906,0.081572,0.003908,0.003122,0.056251,0.026213
20,0.898884,0.003792,0.700785,0.079466,0.007702,0.010748,0.056127,0.026363
