round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.868845,0.018043,0.577094,0.116250,0.000041,0.000018,0.053039,0.025079
2,0.880141,0.009428,0.620694,0.081460,0.000149,0.000039,0.053052,0.022683
3,0.887492,0.010222,0.638945,0.067396,0.000460,0.000271,0.054021,0.023637
4,0.895863,0.009024,0.690826,0.054605,0.003881,0.004284,0.054830,0.023614
5,0.901596,0.003230,0.701065,0.068891,0.006344,0.008681,0.055117,0.022256
6,0.904108,0.002601,0.700673,0.073422,0.004567,0.006213,0.056268,0.022368
7,0.905627,0.000521,0.693132,0.067402,0.001674,0.002140,0.056840,0.022373
8,0.868606,0.051136,0.702339,0.072832,0.044063,0.056532,0.057067,0.021328
9,0.905348,0.001208,0.699675,0.071715,0.002887,0.003322,0.056992,0.021788
10,0.902111,0.002398,0.704524,0.070377,0.006666,0.008862,0.058421,0.021368
11,0.902694,0.001616,0.707965,0.074106,0.007276,0.008105,0.060813,0.020938
12,0.901257,0.003341,0.702375,0.069963,0.006631,0.009063,0.058649,0.022041
13,0.903575,0.002092,0.701447,0.075099,0.005258,0.007279,0.061081,0.021490
14,0.903945,0.003697,0.703356,0.076930,0.006195,0.008575,0.061078,0.021142
15,0.901651,0.002803,0.702667,0.077021,0.007241,0.009790,0.060195,0.022714
16,0.902395,0.004100,0.705508,0.077960,0.008506,0.010078,0.062928,0.021033
17,0.902641,0.002203,0.705325,0.080456,0.007556,0.008778,0.062182,0.021522
18,0.904026,0.002401,0.707722,0.077790,0.007253,0.008341,0.063033,0.024618
19,0.903743,0.002750,0.703733,0.076885,0.005946,0.006531,0.063369,0.023982
20,0.901711,0.002861,0.703617,0.077348,0.007642,0.008900,0.064321,0.025963
