round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.627772,0.254192,0.594808,0.361247,0.331608,0.382711,0.113286,0.122754
2,0.467040,0.142395,0.998711,0.001793,0.675148,0.143995,0.124575,0.094605
3,0.602425,0.185235,0.927876,0.101999,0.465742,0.332798,0.078810,0.024291
4,0.786616,0.127987,0.760154,0.201584,0.174428,0.243837,0.054024,0.036075
5,0.757861,0.205622,0.643832,0.251447,0.217189,0.302551,0.219277,0.120859
6,0.568879,0.255880,0.834640,0.233847,0.494963,0.363823,0.055905,0.043678
7,0.627607,0.212277,0.859931,0.186795,0.431655,0.295738,0.197993,0.072504
8,0.575588,0.238500,0.841876,0.223610,0.502544,0.324879,0.109463,0.110317
9,0.898804,0.008923,0.597675,0.166456,0.003756,0.004598,0.108248,0.111288
10,0.885572,0.024119,0.587340,0.133854,0.007623,0.010548,0.114365,0.086461
11,0.552501,0.183530,0.751487,0.351439,0.478750,0.340425,0.128445,0.109922
12,0.545486,0.114753,0.980878,0.025971,0.576534,0.157636,0.197687,0.043633
13,0.547030,0.255299,0.844119,0.220449,0.529649,0.374462,0.038538,0.044924
14,0.767354,0.111568,0.693462,0.301718,0.171596,0.242542,0.064323,0.049532
15,0.395991,0.107733,1.000000,0.000000,0.768302,0.105936,0.024157,0.004806
16,0.547620,0.239125,0.933852,0.093461,0.542084,0.315502,0.142529,0.133596
17,0.769976,0.181174,0.719609,0.208977,0.213118,0.264147,0.199388,0.069956
18,0.862275,0.053203,0.579301,0.255689,0.002267,0.002718,0.074671,0.045039
19,0.772861,0.166371,0.732824,0.213894,0.214531,0.243344,0.284943,0.026316
20,0.703106,0.247848,0.749333,0.212626,0.304649,0.332135,0.165076,0.115098
