round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.599402,0.231519,0.460305,0.382497,0.293546,0.414078,0.133257,0.082362
2,0.850170,0.043867,0.553788,0.218541,0.002661,0.003476,0.050395,0.013358
3,0.852762,0.063343,0.715766,0.090624,0.070775,0.096485,0.142977,0.081843
4,0.729565,0.244727,0.808766,0.166049,0.261380,0.366076,0.116850,0.065184
5,0.776258,0.127059,0.735147,0.223169,0.169045,0.238571,0.109358,0.085554
6,0.878727,0.023544,0.594456,0.136330,0.002010,0.002529,0.072422,0.028635
7,0.859353,0.009257,0.643059,0.149329,0.039413,0.053048,0.104300,0.070632
8,0.868672,0.031817,0.607782,0.111762,0.001982,0.002374,0.109011,0.063878
9,0.892342,0.022338,0.639971,0.077054,0.001008,0.000588,0.127921,0.063409
10,0.885731,0.013197,0.623437,0.123553,0.000125,0.000085,0.055006,0.016141
11,0.884971,0.019542,0.667091,0.066811,0.014794,0.017046,0.139036,0.081161
12,0.567865,0.263083,0.861259,0.189058,0.494873,0.367218,0.082235,0.025955
13,0.907829,0.004899,0.680128,0.110794,0.004448,0.004276,0.125060,0.050596
14,0.879941,0.013880,0.659592,0.163543,0.026813,0.037595,0.092395,0.066864
15,0.783743,0.179342,0.824369,0.157287,0.200448,0.276467,0.112224,0.060972
16,0.895628,0.015139,0.649496,0.139712,0.000225,0.000053,0.077855,0.018598
17,0.887820,0.019038,0.639045,0.120661,0.002242,0.002899,0.120817,0.045728
18,0.758850,0.187161,0.792274,0.158827,0.214589,0.299650,0.106527,0.071200
19,0.888070,0.020775,0.619431,0.089283,0.000227,0.000205,0.068173,0.016877
20,0.839939,0.059429,0.650589,0.197795,0.079766,0.112671,0.087948,0.018193
