round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.910685,0.001855,0.702695,0.056019,0.001035,0.000489,0.183227,0.049058
2,0.912214,0.001621,0.704921,0.055251,0.000541,0.000376,0.178829,0.047785
3,0.911047,0.002860,0.706721,0.052969,0.003030,0.003512,0.178260,0.047504
4,0.911871,0.001973,0.707504,0.052452,0.002811,0.002938,0.179210,0.048215
5,0.911644,0.002504,0.709097,0.050870,0.003729,0.004438,0.178283,0.047679
6,0.911244,0.002867,0.713982,0.044784,0.004264,0.005321,0.178043,0.047292
7,0.913498,0.001188,0.706330,0.054395,0.000365,0.000281,0.179577,0.048668
8,0.913898,0.001244,0.707635,0.053242,0.000368,0.000223,0.178468,0.046974
9,0.914068,0.000980,0.708272,0.052629,0.000371,0.000103,0.178648,0.047355
10,0.913996,0.001016,0.708426,0.052269,0.000955,0.000883,0.179797,0.047486
11,0.913988,0.001345,0.708522,0.052067,0.000298,0.000128,0.179065,0.047501
12,0.912298,0.002214,0.707675,0.053128,0.002292,0.002766,0.178455,0.045833
13,0.912671,0.002283,0.708935,0.052647,0.002623,0.003136,0.180253,0.048457
14,0.913649,0.001010,0.711985,0.048247,0.001371,0.001488,0.181315,0.050273
15,0.913553,0.001055,0.709493,0.051727,0.001793,0.001937,0.180744,0.048321
16,0.914551,0.001223,0.710260,0.050661,0.000459,0.000113,0.180944,0.047136
17,0.914082,0.000553,0.712661,0.048332,0.001471,0.001464,0.178595,0.047109
18,0.913436,0.001249,0.709988,0.051146,0.001692,0.001925,0.179182,0.046904
19,0.912957,0.001843,0.711183,0.049699,0.003544,0.004613,0.181427,0.043957
20,0.914797,0.000980,0.709676,0.052009,0.000392,0.000095,0.183016,0.050077
