round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.751149,0.172987,0.731506,0.264042,0.220565,0.310146,0.101319,0.080415
2,0.868642,0.037631,0.715705,0.205357,0.068371,0.091176,0.194403,0.093886
3,0.675345,0.148605,0.903723,0.134135,0.388329,0.230900,0.242059,0.101391
4,0.696785,0.300389,0.657048,0.244360,0.293342,0.406272,0.119652,0.104871
5,0.719910,0.270355,0.654173,0.248319,0.266208,0.374234,0.192351,0.104375
6,0.892689,0.014607,0.580332,0.188792,0.000215,0.000093,0.057781,0.008471
7,0.866812,0.019414,0.658301,0.226285,0.034389,0.048428,0.115865,0.103827
8,0.819923,0.077152,0.830000,0.032929,0.160477,0.145296,0.149916,0.064226
9,0.684468,0.164185,0.847551,0.213774,0.366154,0.265086,0.161929,0.101003
10,0.800698,0.135164,0.698352,0.243327,0.171751,0.215621,0.200780,0.104174
11,0.661943,0.269718,0.802880,0.201470,0.368535,0.349210,0.161373,0.114535
12,0.782016,0.179147,0.794707,0.195172,0.208612,0.294721,0.034308,0.007949
13,0.601856,0.247344,0.801452,0.277968,0.453089,0.347180,0.075069,0.038315
14,0.893494,0.005576,0.624025,0.181375,0.018661,0.026262,0.120556,0.112105
15,0.774449,0.167867,0.786171,0.201528,0.222823,0.279185,0.129947,0.105525
16,0.575354,0.260332,0.849205,0.213256,0.493110,0.362025,0.090919,0.021863
17,0.904265,0.004810,0.655949,0.184321,0.003937,0.005479,0.068539,0.036361
18,0.476359,0.143071,0.994841,0.007296,0.663154,0.145636,0.162362,0.074492
19,0.570446,0.246426,0.837149,0.230307,0.505994,0.336484,0.267194,0.095966
20,0.660921,0.174483,0.951220,0.068858,0.410520,0.290241,0.120453,0.075136
