round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.913804,0.000550,0.686176,0.001428,0.001159,0.000296,0.264622,0.001338
2,0.914124,0.000066,0.688400,0.000799,0.001550,0.000211,0.258366,0.000853
3,0.914989,0.000306,0.691413,0.001102,0.001488,0.000440,0.257898,0.001373
4,0.915122,0.000180,0.691468,0.000763,0.001326,0.000330,0.258743,0.001491
5,0.915667,0.000559,0.692738,0.001753,0.001052,0.000274,0.258511,0.001744
6,0.916555,0.001710,0.695755,0.006047,0.000959,0.000202,0.259391,0.002466
7,0.916904,0.002282,0.696911,0.008055,0.000912,0.000204,0.260141,0.001989
8,0.916412,0.001442,0.694944,0.005226,0.000852,0.000111,0.260334,0.003258
9,0.916792,0.001988,0.696386,0.007122,0.000870,0.000084,0.260561,0.002253
10,0.917016,0.001855,0.697132,0.006725,0.000841,0.000046,0.262495,0.003886
11,0.916450,0.001088,0.695034,0.004024,0.000834,0.000060,0.261830,0.002602
12,0.915730,0.000263,0.692335,0.001123,0.000815,0.000082,0.261734,0.001476
13,0.917185,0.001319,0.697501,0.004999,0.000747,0.000092,0.262847,0.002500
14,0.916379,0.000793,0.694637,0.003024,0.000783,0.000094,0.262344,0.002672
15,0.917010,0.001232,0.696891,0.004631,0.000758,0.000040,0.263048,0.001456
16,0.916769,0.000843,0.696207,0.003243,0.000834,0.000097,0.264228,0.002811
17,0.918044,0.001055,0.700977,0.004145,0.000865,0.000100,0.265182,0.002249
18,0.918442,0.000558,0.701992,0.002152,0.000698,0.000051,0.265359,0.001438
19,0.918966,0.000902,0.703849,0.003211,0.000672,0.000097,0.264418,0.002212
20,0.918868,0.000532,0.703487,0.001843,0.000670,0.000054,0.262485,0.002687
