round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.870068,0.033093,0.584965,0.176233,0.000078,0.000081,0.086806,0.033822
2,0.900716,0.013288,0.657379,0.141282,0.000232,0.000069,0.085202,0.032731
3,0.906269,0.005725,0.667824,0.132191,0.000310,0.000156,0.084885,0.031987
4,0.906715,0.004632,0.671064,0.135676,0.001345,0.001573,0.086194,0.032266
5,0.908684,0.003472,0.671843,0.130171,0.000271,0.000034,0.086412,0.032457
6,0.909512,0.002300,0.672471,0.129545,0.000248,0.000045,0.086832,0.032619
7,0.908794,0.003236,0.670806,0.131064,0.000194,0.000054,0.086766,0.032306
8,0.909369,0.003197,0.672599,0.130537,0.000278,0.000107,0.087289,0.032180
9,0.910532,0.001832,0.673423,0.129826,0.000264,0.000108,0.087787,0.031627
10,0.908981,0.003112,0.671108,0.130637,0.000237,0.000108,0.087514,0.030468
11,0.909187,0.002123,0.670474,0.131077,0.000148,0.000053,0.089878,0.029715
12,0.909082,0.003129,0.669127,0.133639,0.000157,0.000078,0.088999,0.030226
13,0.909392,0.002641,0.670291,0.132052,0.000148,0.000057,0.088781,0.030844
14,0.909485,0.002736,0.670781,0.132560,0.000177,0.000080,0.089383,0.030204
15,0.909110,0.002761,0.668982,0.133766,0.000136,0.000070,0.089930,0.029524
16,0.908716,0.003622,0.668215,0.134689,0.000127,0.000074,0.089024,0.030636
17,0.909207,0.002783,0.669780,0.133116,0.000210,0.000105,0.091407,0.028315
18,0.908873,0.003916,0.669180,0.134433,0.000137,0.000062,0.091706,0.029195
19,0.909271,0.003257,0.669678,0.133619,0.000141,0.000062,0.092166,0.029030
20,0.909678,0.003162,0.671495,0.132738,0.000207,0.000107,0.093050,0.030111
