round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.860286,0.052198,0.589061,0.089703,0.012031,0.015923,0.135142,0.025078
2,0.880688,0.032266,0.608999,0.089798,0.001062,0.000136,0.128209,0.024337
3,0.880061,0.036760,0.607654,0.095537,0.001087,0.000539,0.126522,0.024138
4,0.877795,0.034198,0.604889,0.090502,0.001023,0.000570,0.125709,0.024056
5,0.879818,0.037377,0.615018,0.093005,0.000849,0.000500,0.124896,0.024168
6,0.875352,0.049494,0.619482,0.105111,0.000875,0.000438,0.123704,0.024439
7,0.867750,0.036966,0.636551,0.101240,0.018292,0.024879,0.122764,0.024577
8,0.875852,0.042105,0.626152,0.099917,0.005203,0.006509,0.122218,0.024817
9,0.893228,0.020904,0.632875,0.077946,0.000926,0.000369,0.121771,0.024830
10,0.879692,0.036727,0.622513,0.090107,0.000694,0.000574,0.121379,0.025008
11,0.893383,0.022959,0.645320,0.079930,0.000633,0.000482,0.121076,0.025101
12,0.878498,0.041189,0.622829,0.098422,0.000825,0.000411,0.120680,0.025311
13,0.884606,0.032523,0.629725,0.097142,0.000437,0.000212,0.120408,0.025557
14,0.879161,0.041305,0.622780,0.105581,0.000446,0.000228,0.120187,0.025616
15,0.886450,0.033424,0.644796,0.098328,0.002335,0.002599,0.120148,0.025686
16,0.885383,0.029206,0.641612,0.094154,0.003022,0.003323,0.119999,0.025691
17,0.885797,0.031672,0.640727,0.094174,0.000811,0.000420,0.119714,0.025821
18,0.886675,0.026292,0.642018,0.087547,0.000657,0.000488,0.119710,0.025762
19,0.881855,0.030399,0.640661,0.091225,0.001682,0.000980,0.119680,0.025611
20,0.881906,0.029094,0.632795,0.089404,0.000760,0.000323,0.119528,0.025679
