round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.670926,0.263389,0.745537,0.208808,0.321809,0.449671,0.092487,0.052665
2,0.613733,0.201863,0.907166,0.128642,0.482314,0.346307,0.077746,0.037551
3,0.814396,0.120530,0.752428,0.164948,0.161085,0.225985,0.135178,0.017032
4,0.878925,0.027201,0.605518,0.084782,0.000859,0.000433,0.136540,0.020712
5,0.699821,0.298433,0.729988,0.192569,0.316842,0.444017,0.128127,0.090937
6,0.776008,0.170898,0.763043,0.178434,0.215621,0.303324,0.114137,0.019667
7,0.742028,0.157876,0.742685,0.199312,0.220914,0.311476,0.100262,0.052773
8,0.736807,0.148148,0.732642,0.203759,0.216617,0.306053,0.102364,0.060933
9,0.750777,0.155312,0.749470,0.189563,0.214953,0.303384,0.101155,0.062173
10,0.541479,0.210704,0.827876,0.243406,0.526427,0.389570,0.062085,0.069256
11,0.735402,0.145583,0.729090,0.212559,0.214797,0.303129,0.097086,0.056251
12,0.769348,0.171599,0.785226,0.153644,0.220693,0.302683,0.091713,0.052941
13,0.862644,0.042973,0.585828,0.093800,0.000237,0.000031,0.139355,0.021760
14,0.599526,0.148849,0.828461,0.242573,0.431559,0.305072,0.051778,0.052607
15,0.866747,0.045028,0.590630,0.100289,0.000340,0.000231,0.137203,0.022280
16,0.542066,0.209920,0.827939,0.243323,0.525540,0.389161,0.066760,0.066275
17,0.895425,0.018672,0.641118,0.056594,0.006509,0.008887,0.133842,0.015463
18,0.644554,0.191140,0.876587,0.174519,0.423471,0.296464,0.086129,0.100349
19,0.673080,0.281481,0.695167,0.216684,0.315372,0.445139,0.102095,0.070144
20,0.675986,0.282550,0.698714,0.213803,0.314841,0.444784,0.089755,0.062284
