round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.848257,0.044891,0.604021,0.268823,0.051535,0.072567,0.189069,0.050220
2,0.911287,0.002074,0.704720,0.060794,0.001849,0.002074,0.182990,0.049125
3,0.912051,0.001099,0.712280,0.051389,0.003569,0.001997,0.181729,0.048718
4,0.913206,0.000401,0.712772,0.051128,0.002932,0.001865,0.181089,0.048685
5,0.913796,0.000276,0.708473,0.053600,0.001054,0.000237,0.180804,0.048704
6,0.913180,0.000614,0.713538,0.051657,0.003663,0.002393,0.180436,0.048559
7,0.913622,0.000173,0.711534,0.048399,0.002009,0.001870,0.180211,0.048616
8,0.913599,0.000531,0.714455,0.051376,0.003515,0.002323,0.179935,0.048537
9,0.913246,0.000176,0.710493,0.048654,0.001850,0.001755,0.179824,0.048467
10,0.913457,0.001018,0.711586,0.047304,0.001792,0.001794,0.179586,0.048424
11,0.913564,0.000416,0.706877,0.053327,0.000636,0.000404,0.179441,0.048343
12,0.912122,0.001558,0.709579,0.048305,0.002204,0.002487,0.179320,0.048454
13,0.901858,0.015873,0.705340,0.054775,0.008872,0.011744,0.179102,0.048243
14,0.909678,0.004440,0.721670,0.036085,0.009298,0.012539,0.178966,0.048266
15,0.913894,0.001874,0.713495,0.044614,0.001862,0.001858,0.178993,0.048323
16,0.913668,0.002142,0.714406,0.043220,0.002034,0.002040,0.178952,0.048228
17,0.912939,0.000979,0.711002,0.048513,0.001794,0.001855,0.178940,0.048202
18,0.911450,0.002810,0.712565,0.046805,0.001870,0.001876,0.178943,0.048335
19,0.913361,0.002499,0.708511,0.048898,0.000396,0.000105,0.178919,0.048252
20,0.913669,0.002553,0.710390,0.047646,0.000571,0.000088,0.178832,0.048257
