round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.858513954463423,0.6758037116008261,0.011538136932597027,0.36374553526909986
2,0.9206938038901141,0.8381980555948899,0.0206361153378427,0.3089883641664886
3,0.9217602129172211,0.844676019228782,0.02341405806298755,0.28194486683654435
4,0.9274477277284576,0.8415796326598457,0.01147817654523155,0.2706610302148614
5,0.9273018940153489,0.850636258546575,0.018170742373984018,0.26229718179530487
6,0.9289607525019595,0.8560725113486566,0.01920061630902296,0.2551073464949613
7,0.9313305503399748,0.8676489043746354,0.023381480311446923,0.2486534736522621
8,0.9349672785606212,0.8722113827325362,0.020404005069933562,0.24247124673449405
9,0.9271469456951712,0.884563087739469,0.042567772022384764,0.23657899361668697
10,0.932816231292269,0.8828094937516432,0.03161828111410512,0.23105855997834263
11,0.9376925460743386,0.8781804638146241,0.019981849318362818,0.22589649900265416
12,0.9276117906557049,0.8877448924059619,0.044031113589575,0.22102042447877873
13,0.9215050039192809,0.8902029593793264,0.05622995881383269,0.21689167568037065
14,0.9145687879395519,0.8938187408509658,0.07067355568402767,0.21346377941605824
15,0.9202198443225111,0.8921970557508961,0.05984855625712588,0.21049145579758824
16,0.9333266492881492,0.8902037675464848,0.0359970630287395,0.20798819024751466
17,0.9151521227919864,0.8950239148012111,0.07053270888322544,0.20683487700452685
18,0.9357693639827187,0.8897204418283385,0.0314747653822564,0.20423615154005725
19,0.9325063346519131,0.8906629210282216,0.03772984914627674,0.2028267820828996
20,0.9289151794666133,0.8929417225406835,0.045497606016079634,0.20106975362455146
