round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.41568763272783615,1.0,0.7723415696747086,0.03388643286219201
2,0.9555583911335527,0.9310430246094077,0.0009849853045185777,0.12661232052990884
3,0.6918526755197463,0.9988043100579125,0.39979367868661386,0.04072810473145409
4,0.94164988105763,0.9078666878802953,6.213423136518557e-05,0.008025892726802958
5,0.9447031909366824,0.9143513533783068,4.620082706641794e-05,0.02637889051942042
6,0.9322438637585788,0.8972540558441294,0.0,0.008264509447498816
7,0.9451224513976867,0.9158622202576334,6.456691062733148e-05,0.02357083120047355
8,0.9566429997174548,0.9393445850829328,0.005940373705383243,0.10635078409287929
9,0.942315229180528,0.9124630493615735,1.836608356091354e-05,0.01179884411095555
10,0.606587857852475,0.9997752612889166,0.5140798702942136,0.04319248776867768
11,0.9507004384006127,0.9228675084725808,2.7644331396081673e-05,0.008180076093303854
12,0.9507824676212436,0.9230012392075665,7.374995240778824e-05,0.05136734752966347
13,0.4163529808507342,0.9999999999999998,0.771511283298917,0.03697033192234747
14,0.9550297583783735,0.9284625574445474,0.00011371848071996749,0.05252394469207541
15,0.9515207306069249,0.9240051545614135,7.374995240778824e-05,0.051925211566393785
16,0.9382684542960525,0.9068722186015793,9.18304178045677e-06,0.010950166358769234
17,0.9539178067209273,0.9279334042812981,0.00010148948985858129,0.022376999550062986
18,0.9481210751296518,0.9210382561343788,3.692257923124981e-05,0.013234991173922264
19,0.9410483334396674,0.9059541971297718,0.0,0.010710132383124946
20,0.9443568453384616,0.9155769346350529,0.0,0.016826226651261406
