round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8364460000182294,0.7770107720327226,0.10250528300294884,0.2425418893934075
2,0.8489878136592747,0.6405664984331207,0.000600819624602518,0.16441595795110794
3,0.44728518953998153,0.9910753718358487,0.8702520608621749,0.10107915980353566
4,0.9259157984924302,0.8422638734003041,0.008765245082126942,0.2076472610457351
5,0.8976055708986173,0.7777087255332986,0.0001258311885092413,0.0889462071595126
6,0.4158850819866379,1.0,0.9260673458454447,0.10446282314638324
7,0.4174619233819146,1.0,0.9240700426069026,0.15369378015882804
8,0.9337635467082296,0.8558669866571196,0.0015070533604709308,0.07543141333623855
9,0.5438735610182932,0.9986848485178239,0.7322219564510197,0.16176789641141384
10,0.9454394647853945,0.8820751192633007,0.00514335470581431,0.07047972716673959
11,0.9381112539079235,0.9094385363925764,0.03664374873280509,0.19128445067633867
12,0.9487480973084319,0.8875543686910856,0.005162662206584595,0.14520050144067093
13,0.6371806440440058,0.9938890260244932,0.5741455735128695,0.07403580553271287
14,0.4156754441132774,1.0,0.9263624183095895,0.03346586383985275
15,0.941100872275847,0.8968982910438555,0.02387621868058946,0.14021124211630367
16,0.8680192866843492,0.9321125651230122,0.16518025416808668,0.14668913916590404
17,0.44656512901843903,0.9999908853098538,0.8788349858089511,0.058329606551241885
18,0.9436803295871956,0.8846479560817692,0.006786922429816703,0.06593875054277215
19,0.4157939350851768,1.0,0.9262003957491122,0.05313295809492488
20,0.9350396033286847,0.9031246825983175,0.03852733461802254,0.10419815896299169
