round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8537705028839222,0.793612501895675,0.12375586132284526,0.276391104150776
2,0.9159860535328046,0.6966754578415608,0.002085102143387839,0.26466222526231964
3,0.9162817682047585,0.6959091378519687,0.0013926947445297789,0.2611120821004408
4,0.9165971971881759,0.6962198238685339,0.001075459606098613,0.2597215357050736
5,0.9160846250901226,0.6962096149239132,0.0017756387785164088,0.2589588274885165
6,0.9164422990266763,0.6964166179982366,0.001361655288185965,0.2584123668088809
7,0.9164732786589762,0.6962922817912685,0.0012727792780672952,0.25806907118516675
8,0.9163268294881037,0.6950804255560458,0.0010212724938016681,0.2575955276579358
9,0.9161719313266042,0.6936413682382446,0.0006963315140771805,0.25748395414139325
10,0.9166647891131939,0.696519945591266,0.00109478983928987,0.2571669306044206
11,0.9162761355443403,0.6935585002608164,0.0005222691878146888,0.25694660356153465
12,0.9161550333453496,0.6945423113144897,0.0010561032988632185,0.256807018633203
13,0.9164056867339582,0.6942211279414934,0.0005918980307428156,0.2567641271319641
14,0.916231074260995,0.6933098802730355,0.0004912927891533053,0.2565840507849696
15,0.9164056867339583,0.6945941287399737,0.0007311408429181715,0.25647908602144553
16,0.9163662581110309,0.694925255439272,0.0009090732834271673,0.25639845532045025
17,0.9162902171953856,0.6946666222612428,0.0009167863675795341,0.2563330780463035
18,0.9163606254506128,0.6947286809910341,0.000843359107714428,0.25620410303296
19,0.91636907444124,0.6948530646791056,0.0008780947216354097,0.2560662340433569
20,0.9163662581110311,0.6945215778474975,0.0007581832063652676,0.2560659610675819
