round,accuracy,detection_rate,false_positive_rate
1,0.9664199511430343,0.9117326429016894,0.00011064202818899719
2,0.9665293324096693,0.9123978669872574,0.00014081712678599642
3,0.9673314616983264,0.9132425036651958,9.05252957909977e-05
4,0.9779049841397165,0.9234454642272969,7.040856339299821e-05
5,0.9822255441718015,0.9277660242593821,7.040856339299821e-05
6,0.9837933423269042,0.9302146515849419,7.040856339299821e-05
7,0.9839938746490684,0.9307766306808418,8.046692959199795e-05
8,0.9841852918656797,0.9334921283465338,0.00024140078877599386
9,0.9798373865169359,0.9300341672738,0.0002514591549749936
10,0.9854705217486418,0.9352086577091715,0.00023134242257699414
11,0.9861723848762168,0.9360684564597321,0.00021122569017899463
12,0.986272651037299,0.9361596075152614,0.0002011673239799949
13,0.986500528676122,0.9371103787015559,0.00022128405637799437
14,0.9841306012323623,0.9349075019863345,0.00021122569017899463
15,0.9876034564480257,0.9388997395987193,0.0002011673239799949
16,0.9849509607321253,0.9361591609657731,0.0002011673239799949
17,0.9849965362598898,0.9364689852446748,0.0002011673239799949
18,0.985579903015277,0.937316600751199,0.0002011673239799949
19,0.9843584788711853,0.9363594253582446,0.0002011673239799949
20,0.9842582127101032,0.9365416381594054,0.00022128405637799437
