round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9512008385362073,0.8831050629333934,0.004947212262924166,0.10771662874980707
2,0.4952558902611312,0.995158252929129,0.6644313293524767,0.04078576515795533
3,0.45473271658387643,0.9999908854760061,0.7209093102116262,0.0016863440277748978
4,0.8641297908216745,0.9312548439066834,0.14684744230933833,0.06083309666267428
5,0.9576903796199244,0.899542879438997,0.005002197333438225,0.06455709985574226
6,0.46430296677755994,0.9997363362191124,0.7082427926946397,0.009256930448564325
7,0.9596408877546372,0.896286791271721,0.0010496313077760987,0.08068275716737403
8,0.5820261586838626,0.999700739954387,0.5538634257685731,0.023765588580154987
9,0.946853210591077,0.8641499623275275,0.0,0.04411696942266742
10,0.9440915098208997,0.8598646079422858,0.0,0.03040829631342953
11,0.7417308481064576,0.988338630529964,0.33531712919987516,0.06265044943280887
12,0.5493597046894226,0.9985846248231333,0.6754507414816713,0.04300926507357642
13,0.5052180649865561,0.9997910233630762,0.7337456902753723,0.0065003894877299065
14,0.6311260994394567,0.9997696711558056,0.5683840942870032,0.06486239795817116
15,0.6277537255616825,0.999495912441029,0.5719440341325887,0.020013269903353014
