round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8894487080194325,0.5670166945260785,0.0,0.08227002395070093
2,0.9096303597831444,0.710908394750811,0.007516385407825185,0.08703864148125624
3,0.9098725621347603,0.6881632661854774,0.0008312400433354772,0.08750522653704826
4,0.9060283038794621,0.6657521399999854,0.00019321576198990038,0.08425091589241383
5,0.9073181722171373,0.6592085272995247,0.00012478056465927128,0.08415852307933869
6,0.9037611772160812,0.6543471403193194,0.0001259932396268348,0.08400496691260133
7,0.9059973245089066,0.6574326086627897,0.00015698319165758802,0.08388633177573875
8,0.9067070337252694,0.6666634663421918,0.0001791294201577398,0.08296560895351542
9,0.9067098500316835,0.6666599298384187,0.00018194668852417192,0.08318474992194333
10,0.9078194747588538,0.659915738073777,0.0001541659232911559,0.08289230819101792
11,0.9083940012673379,0.6690543896400998,0.0002604382843529659,0.08314974973144093
12,0.9083517566711259,0.6689781396657949,0.00023105292572108132,0.08267669491033901
13,0.9100866014222347,0.6879011459467268,0.00030754800971970165,0.08337497314545012
14,0.9092980356262761,0.6703374614488389,0.00029667049399396056,0.08382830984140761
15,0.9071689079771881,0.6590446833466743,0.00015980046002402013,0.08446854206336563
