round,accuracy,detection_rate,false_positive_rate
1,0.9802098438966135,0.910800508939339,0.012858519161536243
2,0.9798442621951963,0.9104188602977138,0.012846199856727055
3,0.9666883680555556,0.9653896113935942,0.5836676391928033
4,0.9685329861111112,0.9673103184870944,0.5836676391928033
5,0.9267513759597743,0.9257970515989968,0.04266550850362811
6,0.9558659217877095,0.9557704869682802,0.5055497575050648
7,0.9281782972073112,0.9272838846098002,0.04018206177745994
8,0.9289936807773324,0.9281598587271012,0.046006565082436945
9,0.9989660541887262,0.9550208403680648,0.20118860803405772
10,0.9990532544378699,0.9527547849987512,0.2011130476873535
11,0.9772858796296297,0.9765778850378453,0.5873196774454981
12,0.957012643340194,0.9570202062356505,0.5142243231628707
13,0.9988788539395825,0.9547093915766,0.20096192699394502
14,0.9573360776242281,0.9572290432184645,0.5026582356191295
15,0.9820499384604136,0.9387264791579862,0.012180957397030798
16,0.9821596129708389,0.9388495916230266,0.012193276701839988
17,0.9991279975085643,0.9571996900757681,0.20092414682059292
18,0.9312020112794728,0.9303590627747982,0.03435755847248295
19,0.9984926814076611,0.9587805581038591,0.20086117986500607
20,0.9915850935943672,0.950441593476478,0.0018542850581960949
