round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.2719707104132929,1.0,0.8678560867422376,0.004130705701014609
2,0.27197071041329296,1.0,0.8678560867422376,0.0018822221219416226
3,0.8587199887347745,0.783627437044225,0.00012321835900376627,0.08880759389750052
4,0.8704949658522847,0.8068163546590473,0.003536705169908592,0.013431704821718614
5,0.46721115257339996,0.9976995858078948,0.6450466948937302,0.3069438526889828
6,0.2750010561149053,0.9999896495382823,0.8645213348248388,0.002438563973208563
7,0.378120115468563,0.9999783827532092,0.741846308738191,0.22556254779821377
8,0.3065662184045624,1.0,0.8267269368830219,0.0020193900697694075
9,0.8888685488981202,0.8292636989719693,0.0005820369507351559,0.01396527822315776
10,0.8514623671055412,0.7736384020747156,8.89669309953128e-06,0.06511150344601654
11,0.3614926423994931,1.0,0.7632518378559242,0.2829043002124709
12,0.5282799408575654,0.9984735928681348,0.5692932855037068,0.21965231679055383
13,0.3486559177638527,1.0,0.777341821353283,0.0006739705233402171
14,0.8726212771949589,0.8028663589638088,2.678837116098287e-05,0.013885809658136544
15,0.2719735267197071,1.0,0.8678531211778711,0.0198934591287954
16,0.27197071041329296,1.0,0.8678560867422376,0.00013855473265789146
17,0.5140294304020276,1.0,0.5860364901236574,0.2596067071955196
18,0.8920059142434698,0.8344745975477595,0.0006414465299277534,0.011134272343538434
19,0.5376892205871999,0.9976798674281773,0.5583360599295532,0.29837149320958106
20,0.3531282123495036,1.0,0.7724256948438136,0.0025169920324395302
