round,accuracy,detection_rate,false_positive_rate
1,0.9759200212568089,0.8800558612900016,0.03638631365419404
2,0.9947425975773889,0.9245550215110512,0.019572261745614623
3,0.9408215774997782,0.9408247767935947,0.05784757341850767
4,0.8711558648575095,0.8677204609989114,0.05862273216895327
5,0.8993157085581649,0.8967462722813326,0.04545369107761273
6,0.8669976035604244,0.8639401954399839,0.00581522578219922
7,0.9357948238593212,0.907418247525434,0.029483030610957528
8,0.9549749861033907,0.9549439022096768,0.0
9,0.8975968161640901,0.8950666003221879,0.006240174318617698
10,0.9559063450769435,0.9558760152358001,0.0
11,0.9548518393695072,0.9210626147025074,0.0019234651612415807
12,0.9803568558109629,0.9413137917480932,0.00013176468489809693
13,0.9298855672846624,0.9068083220865801,0.0018808868550089389
14,0.9560460482059223,0.9238833762800369,0.0014654263805842897
15,0.9654361036231552,0.9227009456546906,0.0025416250487416345
16,0.9315850692608649,0.908770644091695,0.003682606707066039
17,0.8788455008488965,0.87614457476345,0.009228536236226239
18,0.987225419945965,0.945590999233007,9.027092073348052e-05
19,0.9757249317494281,0.9408403986076754,7.560209038137876e-05
20,0.9600290697674418,0.9600466824703343,0.0631782945736434
