round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8981564406292774,0.5004472889956384,0.001255566974715236,0.13154440151691515
2,0.9086669257675866,0.5624011577458117,0.0010311537448160814,0.12609827361553516
3,0.9114663422272541,0.5673786466131384,0.0011609393162282068,0.12421442017009236
4,0.9123056039022852,0.5835987812268878,0.0011398114325099538,0.12283961360694264
5,0.9152261218788197,0.6182768116337396,0.0010311537448160814,0.12017932104626874
6,0.9156739158597926,0.6192655805030287,0.0011820671999464597,0.1181671237640476
7,0.9129787030309175,0.6328186198536905,0.005813651960131057,0.11697700550078763
8,0.917777702676062,0.6385524355665033,0.0012363960437933958,0.11619402485022678
9,0.9159499146656753,0.6326636819018574,0.002219954775231639,0.11552212932789664
10,0.9166765237668768,0.6145724832051843,0.0011760306617412445,0.11521442501173111
11,0.9164681165052919,0.6301989468270082,0.0016891364091845312,0.1150273411195929
12,0.9120521356111684,0.6342321917932143,0.008350492019166978,0.11462245337738125
13,0.9157386910897447,0.605856309809907,0.0012182864291777505,0.11465036875415953
14,0.9159865267521698,0.6129547027438331,0.00035615575410769294,0.11437086280628286
15,0.9161808524420261,0.6237421578594495,0.00034408267769726273,0.1143361755719028
16,0.9136715163599701,0.6031155132175287,0.00042859421257027456,0.11427553794175635
17,0.9123760117609288,0.6194261706419293,0.0022908662488791438,0.11383427922379147
18,0.9142066160856611,0.6248102094163912,0.003274756032390187,0.11387456723732829
19,0.9148543683851817,0.6166011152578901,0.00026560768102946595,0.11401067699510342
20,0.9167215847964088,0.6294594160752724,0.001088500857765625,0.11373094747337811
