round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9169590856476206,0.8776558385411687,5.5383868846874704e-05,0.013723655365764531
2,0.5930803795218608,0.9959765222451242,0.5265453151186406,0.08601514014173199
3,0.9428165188621634,0.9142294711909706,0.00012660593593780568,0.027948594550966172
4,0.41576966194846743,1.0,0.7722444695131006,0.007851090011164961
5,0.9453047385546451,0.9161205936822977,6.456691062733148e-05,0.02032064644403002
6,0.9431172926711447,0.9434753142493102,0.027499835030101262,0.09428849312948212
7,0.9479570166883894,0.9175739990955404,9.18304178045677e-06,0.012914056834192
8,0.9423243435383761,0.9077959740818435,0.0,0.016318292648030166
9,0.9435092100586054,0.910720544246223,0.00012894340914524022,0.012910989343410315
10,0.6009642990603097,0.9861575988068239,0.5192295285407408,0.05964809684417313
11,0.9494700000911435,0.9210734920526563,0.00011770851232148301,0.03603808049872437
12,0.473937493733879,0.9999999999999998,0.7003234113749078,0.025172296770363208
13,0.5603780635635316,0.9999700787522168,0.5860696737241613,0.0381727293996147
14,0.9409754185768842,0.9434151832995938,0.028565881278162744,0.09695906473932944
15,0.9505819517485894,0.923872457891101,0.00010852547054102624,0.016868859236966252
16,0.9536717190590337,0.9275612578614643,0.00010139428380386992,0.04971423733622742
17,0.9526326822643711,0.9281129714936954,0.0004053535975888799,0.013490435428720537
18,0.783944147215108,0.9835477185493883,0.26870642922830257,0.0781506428435491
19,0.5409644813474667,0.9999999999999998,0.6113300588561343,0.0077017571949942
20,0.955640420354184,0.9307768000897757,0.0006314372859992238,0.013268206874567513
