round,accuracy,detection_rate,false_positive_rate
1,0.7570983603787294,0.11064503557684142,0.001744382647575571
2,0.8661323299970147,0.5205488674840799,0.004793085779805632
3,0.9330633487476132,0.7765393019866815,0.008463613072316389
4,0.9329957587261534,0.7763235876093557,0.008605753597548633
5,0.9440802072772332,0.8095107897921349,0.0055125149879978064
6,0.9412132477188238,0.8069759170246777,0.008671113510436437
7,0.9411907175847696,0.806859274439702,0.008737197442651338
8,0.9415793623972062,0.8085552001140728,0.008726720378451413
9,0.9492565055762082,0.8356920106901541,0.008317155371254374
10,0.953334459840036,0.851281216692596,0.008534002161467805
11,0.9542694604032893,0.8532484769719129,0.007940875381478772
12,0.9575816290321671,0.8673486477100082,0.008789325227105654
13,0.9646614847358341,0.88844783853933,0.006833771640296941
14,0.964492708726435,0.8871652668522827,0.0065860664927476645
15,0.9652981564821647,0.8874378388764184,0.0056313471843376164
16,0.9666217944024197,0.8875732911405793,0.0038152212254807384
17,0.965974056696763,0.8876072830112554,0.004720703930725809
18,0.966503511864865,0.887799936098223,0.004077986788943459
19,0.9657823589050354,0.8868366254955734,0.004756790790102495
20,0.966503323194773,0.8875866547506466,0.004052548169807196
