round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.41565946586455205,1.0,0.7488834199252574,0.008155697711512875
2,0.857934554735211,0.691650100557276,0.003432069206885652,0.2687495835633361
3,0.8762920426579164,0.8824142092993756,0.09173904438069827,0.08023637307166812
4,0.4156685808039377,1.0,0.7488739127844772,0.03632208005361551
5,0.41565946586455205,1.0,0.7488834199252574,0.0039707463746316025
6,0.918339258043934,0.8487297876829372,0.01037102671932357,0.14804487509927905
7,0.41565946586455205,1.0,0.7488834199252574,0.02730261215185787
8,0.9295232886701303,0.895297075053276,0.02677856314583996,0.10522008727802115
9,0.4249749339166895,1.0,0.7374638067906656,0.018769918208346295
10,0.9305350469419378,0.8524775514190758,0.0054435574615533415,0.047042341550041195
11,0.41565946586455205,1.0,0.7488834199252574,0.005246645676399914
12,0.9385835384194696,0.8723774787639464,0.006396879954657328,0.049270395327979444
13,0.42189408440433873,1.0,0.7413677004776723,0.047237937093548045
14,0.923461853978671,0.8300038652426556,0.00038041799114527715,0.04192844559859771
15,0.43647798742138366,0.9999908850606143,0.724657563804287,0.04102312695208864
16,0.41586910947042205,1.0,0.7486432653506042,0.015154192436615916
17,0.41565946586455205,1.0,0.7488834199252574,0.0304524338960562
18,0.9228238082216753,0.9018325213145881,0.03878602892407812,0.08779660246478611
19,0.9395588369337343,0.8620554869525423,0.0006871225512595884,0.04044097171176394
20,0.9314374259411173,0.8988306141351963,0.026788070286620114,0.02852500773887538
