round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9038154996930252,0.8491085699515899,0.0034427244197565245,0.0648169929604326
2,0.9001430671570754,0.8328803903673287,0.00012760272049653758,0.025318086269090524
3,0.8618416235306046,0.9028953273704444,0.0875678838217234,0.10646513080854506
4,0.9083271844496139,0.8517569712506678,0.00011854835458234269,0.03563692228224488
5,0.9062037073544404,0.848955849776794,9.153004728118437e-05,0.030272641222379416
6,0.912912092554312,0.8590992782882083,0.0007072938832563085,0.07382783084039288
7,0.9122249195951313,0.8664726690474103,0.004659600146050547,0.046211992440931715
8,0.9095776139327134,0.8546786381655428,0.0002465064173722417,0.014368477963774932
9,0.9078793955130986,0.8502606919748921,0.00012155243976361198,0.041969605099694635
10,0.911991168137705,0.8567017475967971,0.00018295741449132934,0.07144800090301474
11,0.9128811134454965,0.859431931469765,0.0011558220477621524,0.046211619244073146
12,0.8961777412286878,0.8755830687369585,0.02901668874730976,0.06197916982826601
13,0.27243591548899115,1.0,0.8786268509631678,0.11592452160129775
14,0.9127487481623757,0.8614590705816189,0.002252650350849077,0.051161814711267545
15,0.9106703315891158,0.854613504813066,0.00021020473297468807,0.040003422161785505
16,0.9135908166656341,0.8599424978054847,0.0005582251303324751,0.07348487092213664
17,0.9132472301860437,0.8586569136955562,0.00021020473297468807,0.050329385146568595
18,0.9133091884036747,0.8613501086518038,0.0012441565058795095,0.07566923671467947
19,0.9077160511211622,0.851253977387211,0.00010531661453582971,0.022405260145466788
20,0.9081272283836228,0.852403753715652,0.0001369282079633199,0.04804373712492112
