round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8668787370570219,0.699573471364665,0.014132185985726341,0.3215180019399222
2,0.9173836954936562,0.8047055450413693,0.002480341512195166,0.27164999743103546
3,0.9246481697535366,0.8231331373473336,0.003150995833326736,0.2531208390093737
4,0.9304269359778329,0.8404528567844036,0.005584639904025676,0.23983314092156988
5,0.9386028875601574,0.8673436838752963,0.010717148186309639,0.22639480377248766
6,0.939459676243255,0.8708520504239665,0.011746240459993427,0.21649272076048381
7,0.9395963978416217,0.8845590305054567,0.02126138700826873,0.20987614676303368
8,0.9414284672597346,0.8777385866281712,0.013273881953795584,0.2051272927774605
9,0.9426498468718097,0.8766844084892225,0.010435778569515313,0.20134149160162812
10,0.9434975207816829,0.8793163466772935,0.010856749778767688,0.19817355193283256
11,0.9443816537844538,0.8793167492537344,0.009343452527731225,0.1954777197319737
12,0.9446550969811871,0.8821454070256806,0.010887262156958857,0.192904822116734
13,0.9451928686014291,0.8811795788672794,0.009279893651655175,0.19069496522400986
14,0.9454663117981624,0.8802365208365056,0.008140965133954242,0.18876680279107838
15,0.9454936561178358,0.8851685284145562,0.011603075873179318,0.1869772634414329
16,0.9458855913664869,0.8860254377893156,0.011540398811203082,0.18522056724540834
17,0.9467606095960331,0.8836789420531168,0.00837355165943093,0.183605139251797
18,0.9470522823392155,0.8842052957956447,0.008249201644280115,0.18234387249869102
19,0.9471525448446843,0.8813760365125511,0.00606674132837072,0.18112726119450773
20,0.9473257255359486,0.8838316492178393,0.007516517503743917,0.17978272942789497
