round,accuracy,detection_rate,false_positive_rate
1,0.9468244130086043,0.8831805484999997,0.007926268612223166
2,0.9497411404404259,0.8902728882503823,0.007899792547284732
3,0.9551735452821933,0.8958944893780939,0.0025325222755507
4,0.7637633075689078,0.9362942468807969,0.35871402229450444
5,0.9578532886101795,0.9050757175267479,0.004530193146363288
6,0.7663701327110981,0.9385483868353512,0.35610764439464204
7,0.9590017500364592,0.9048138890873703,0.0024942374745762215
8,0.7728233921540032,0.9481940859395012,0.35224021146225126
9,0.9597309318944144,0.9084004530315328,0.003536867428355759
10,0.7653857372028584,0.9485378868386549,0.36430447087773354
11,0.9605512614846143,0.9095484211709662,0.0030345660650976927
12,0.7659873122356715,0.9470805180980515,0.3623442474213409
13,0.960423654659472,0.9089329920818092,0.002815706628356565
14,0.7682295464488844,0.9484847602977279,0.36007478327888215
15,0.9593845705118856,0.9068478977219333,0.0034878254559083774
16,0.7726228671430655,0.9513215786051449,0.354511547870234
17,0.9596944728015167,0.9070488674180739,0.002809742118903572
18,0.7725681785037188,0.9516451486630294,0.3555039334861638
19,0.9601137523698411,0.9079312949118651,0.0027178642501361782
20,0.7694691556074085,0.9509974325901283,0.3598209471954493
