round,accuracy,detection_rate,false_positive_rate
1,0.9326808581754371,0.8270249984265948,0.007017960539496171
2,0.9407549771250705,0.8521142934891139,0.008719966333417069
3,0.9354435851866083,0.9152883430949943,0.006207900475469278
4,0.9420721456361978,0.9218817855211447,0.007306930292193712
5,0.9553789528367579,0.8667020587782786,0.007235257650308671
6,0.9538861450480894,0.9521591843764866,0.008326743555014388
7,0.9493731687400931,0.9296135545181811,0.007306930292193712
8,0.9536861016524263,0.870972627561366,0.004128687682363892
9,0.9539054502914204,0.870338410425128,0.003878726708950499
10,0.9858267716535434,0.9588789011604408,0.0010621883483797497
11,0.950573994908497,0.9311638614536728,0.008477235248102856
12,0.9507661270954415,0.9308760307569872,0.007306930292193712
13,0.957577332986743,0.956021444364985,0.008326743555014388
14,0.9611987985015019,0.8727496283547389,0.0017713861934040148
15,0.9526394159181516,0.9332266052957098,0.008477235248102856
16,0.9858983536148891,0.9593179334265178,0.0011684071832177246
17,0.9558691428690802,0.8747791454348921,0.0035972078151786354
18,0.9617500478124403,0.8722045612566556,0.0007500464062161144
19,0.9604301835906844,0.8684895455056272,0.0008232549801543796
20,0.9605296607827749,0.8686393943769765,0.000744859809475571
