round,accuracy,detection_rate,false_positive_rate
1,0.9460843263216296,0.7042674780169824,0.006357655868423594
2,0.9460843263216296,0.7042674780169824,0.006357655868423594
3,0.9460843263216296,0.7042674780169824,0.006357655868423594
4,0.9460843263216296,0.7042674780169824,0.006357655868423594
5,0.9460843263216296,0.7042674780169824,0.006357655868423594
6,0.9460843263216296,0.7042674780169824,0.006357655868423594
7,0.9460815099993523,0.7042629010371391,0.006357655868423594
8,0.9452788581502958,0.7029584617817612,0.006357655868423594
9,0.9524407657017007,0.7976917478004735,0.006357655868423594
10,0.9524632962799198,0.7979897683620738,0.006357655868423594
11,0.9524632962799198,0.7979897683620738,0.006357655868423594
12,0.9528406834650902,0.8093890548432874,0.006881679911222247
13,0.9528406834650902,0.8093890548432874,0.006881679911222247
14,0.9528294181759807,0.8093707469239135,0.006881679911222247
15,0.9528294181759807,0.8093707469239135,0.006881679911222247
16,0.9528266018537033,0.8093661699440702,0.006881679911222247
17,0.9528266018537033,0.8093661699440702,0.006881679911222247
18,0.9527167652848851,0.8093661699440702,0.007167209460664053
19,0.9527167652848851,0.8093661699440702,0.007167209460664053
20,0.952536520659132,0.8114379462042898,0.007647585093790249
