round,accuracy,detection_rate,false_positive_rate
1,0.9415217470560355,0.8685261658789425,0.006340263611550745
2,0.5721499143242553,0.9825390827797729,0.7193759573652074
3,0.8837179627401655,0.7266183666498505,0.004095391057716995
4,0.5468299974479565,0.9695670567583802,0.7544764588527075
5,0.9398811476904005,0.8580949599218007,0.001967698629554002
6,0.5519887710087863,0.9821629367407175,0.7529810232799008
7,0.9377483685150753,0.8551708546012875,0.003646153841752083
8,0.5558897517226293,0.9775729576814227,0.7436378024094387
9,0.9381494039155637,0.8568064414331616,0.004083562780850602
10,0.5509679536257246,0.9837186338680869,0.7564336004365371
11,0.9331911480549784,0.8450046945657543,0.004239513389352678
12,0.5392285537205147,0.9667986064240799,0.7662010168427432
13,0.9388056436618177,0.8568169544991895,0.0031142212687211256
14,0.5464654198111487,0.9822322787782898,0.7632466698329905
15,0.9174778519085638,0.8068415591889295,0.0036533836433467626
16,0.5451529403186408,0.9810992153356947,0.7661148582430376
17,0.9396259433446351,0.8579575581707236,0.0022160722484068
18,0.5435487987166866,0.972573969793912,0.7618588942955936
19,0.9409931094826645,0.8609962362589778,0.0021521691926919945
20,0.5424550658062635,0.9808496281830725,0.7695690066702826
