round,accuracy,detection_rate,false_positive_rate
1,0.9421103475930955,0.8709868896280594,0.007118669025271846
2,0.4388078745898652,0.984595771715378,0.9485755983963127
3,0.8448863532799884,0.6281016817662698,0.0015870338327675954
4,0.43845578987660166,0.9864904769727401,0.949154095966518
5,0.8351347902958278,0.604753404831648,0.001308489471314869
6,0.4406248291198075,0.9861596577821351,0.9482744660864624
7,0.8258658403208168,0.5820327726558367,0.000905270589972254
8,0.4416332482683194,0.9858559540390025,0.946349892808616
9,0.9222062227730894,0.8144106805058708,0.00087665022579836
10,0.4407765220561429,0.9859373489756494,0.947413059666991
11,0.8729380456774146,0.6955397798649194,0.0007814416676788484
12,0.44283631060882245,0.9863497368411411,0.943666235353177
13,0.8164154348103458,0.5586450272563337,0.0005313582704698568
14,0.44261159615770196,0.9869838687741677,0.9429946255244424
15,0.8302406124681007,0.5936433970492818,0.0005323873316407834
16,0.4439664600802042,0.9868227093816178,0.9433641776150297
17,0.8750637987604812,0.7011907598465038,0.000843921407409218
18,0.44334670069267235,0.9848881069450042,0.9426507721598464
19,0.8937535315239779,0.7451760378920403,0.0007188550304212264
20,0.44340138534451334,0.9861295768039678,0.942364464197631
