round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9530758643320055,0.7743239296506996,0.0006233959776870896,0.021398192353095265
2,0.951088789433866,0.7882095136250429,0.009724443028540582,0.020216866554531317
3,0.9575604553865225,0.7858735384199652,0.0013008573202311188,0.019417259775869666
4,0.9558012560500961,0.7898857468472051,0.005393905587455499,0.019304119542048023
5,0.9570317840833478,0.7858588994132981,0.0018571282344812293,0.018862984962756835
6,0.9587909834197741,0.7866348934330751,0.0005571543174156967,0.018746246440207125
7,0.9460664120537057,0.7872181557838379,0.01412570194214776,0.018708886384972756
8,0.9588547885770538,0.7863506033841152,0.00019787146909660609,0.0186021786358134
9,0.9579250562852637,0.7856817386507646,0.000622250674146903,0.018569239295212828
10,0.9583990374536273,0.7858581003752974,0.0003128469363421096,0.0191942493794527
11,0.9592740796106063,0.787645627927242,0.0003028711142392502,0.019172815026917672
12,0.9588092134647112,0.7856438758982998,0.00011325386797684541,0.01856295308694531
13,0.9590188589814873,0.7865163953379541,0.00019830186891377062,0.02054267535513741
14,0.9593196547229489,0.7870938462193651,0.00023734435769087937,0.019896562262199224
15,0.9595839903745362,0.7875163513228374,0.0001995930683652642,0.019558054882547193
