round,accuracy,detection_rate,false_positive_rate
1,0.5651116888118621,0.09979780473714615,0.0
2,0.9265779828967015,0.8883025232364319,0.03118660454363864
3,0.946972443799855,0.8117816071627044,0.002000611340086608
4,0.9429537207337078,0.8243337307288419,0.010408519704038213
5,0.9845719195917092,0.8705800511280483,0.011993161905631173
6,0.9830398281369251,0.8936813350424291,0.036975960101867184
7,0.9927064485440877,0.9350289045142937,0.025159628407824246
8,0.927956378507327,0.8972783509094955,0.03656920030621025
9,0.9225406485602688,0.8881869132119532,0.00700942994074531
10,0.9889112581088422,0.9451587523871402,0.021817112170709085
11,0.9880095004596996,0.9364574014868563,0.01714103571377144
12,0.9885476448994365,0.9368846390321238,0.00040233036658440227
13,0.9526381147659342,0.9145095386134767,0.00427027800156997
14,0.8716760185411074,0.8683141622421968,0.011050678708500558
15,0.9930109424638194,0.944541374615501,0.00025317493528315507
16,0.9282222734609177,0.893750784758955,0.03566822731823724
17,0.9922034743579087,0.951864860693915,0.02224865730096346
18,0.9944584568367179,0.9489328413015499,0.02467829386406789
19,0.949569510506352,0.9178513305496089,0.0032147456606528425
20,0.92788410701068,0.9029570957484593,0.004299384123275314
