round,accuracy,detection_rate,false_positive_rate
1,0.9386315562270666,0.8811670856113369,0.005700942195384719
2,0.963772828874087,0.7287425019844778,0.0076336406261082465
3,0.9324672573869454,0.8612181954101981,0.00660196035625291
4,0.986378600544856,0.7679300922862412,0.007649939804476872
5,0.9800602310425147,0.7403777854023372,0.007550566092681921
6,0.9725880347933866,0.915900571309692,0.007290774445170605
7,0.9476826696942664,0.9037673349891262,0.0054583609760897565
8,0.9842877198167578,0.7505565974934744,0.006632097282713218
9,0.9574853536312767,0.9545708812584829,0.004933942842247328
10,0.9842301457460239,0.5811143805267067,0.001137722838433776
11,0.9679456906729633,0.9274719538920294,0.007822146607456426
12,0.8941208616057196,0.87538407988829,0.0075771114964311645
13,0.9880717920821606,0.7084256266362798,0.0018895177220933231
14,0.9064791866875728,0.8743795643606858,0.006254971765907143
15,0.9021445646379005,0.8684255702908243,0.007448167762978382
16,0.9888917214772515,0.7448293901323135,0.002096477736328668
17,0.9867990874629069,0.738072493241166,0.0015505465117748737
18,0.9681828687144383,0.9216979633849689,0.005336541729600297
19,0.9865904168130196,0.7390580076272477,0.0013129928996244652
20,0.9802999375832926,0.7353212077793213,0.001416716773584395
