round,accuracy,detection_rate,false_positive_rate
1,0.9573230758012178,0.9061800932491967,0.006301907855401993
2,0.9576876800233347,0.9069690983958889,0.0062393511633998654
3,0.958471579100886,0.9081091450521319,0.005708992581509599
4,0.9592554781784373,0.9102780709557379,0.00591254417759789
5,0.9593739745506253,0.9110252915382299,0.006239108816318487
6,0.9595107011339191,0.9114637341752554,0.006317223898960686
7,0.9596383126116601,0.9111543175632766,0.0058815889610386645
8,0.9598935355671419,0.9123629487310592,0.006301746290681073
9,0.9600576074670945,0.9116833546603382,0.005537446372666507
10,0.9600849527837532,0.9117050452755788,0.0055063295913863625
11,0.9602854851059175,0.9121875078095978,0.0055063295913863625
12,0.9605407080613994,0.9127797007528442,0.005490690418385831
13,0.9605862835891639,0.9128454112650781,0.0054594928547452275
14,0.9606774346446931,0.9130872013652859,0.005475051245385299
15,0.9609600029168338,0.9136356937447949,0.005381620119184406
16,0.9609964633390455,0.9137451048207662,0.0053971785098244785
17,0.961060269077916,0.9138980567938466,0.0053971785098244785
18,0.9611331899223393,0.9141175176123015,0.0054283760734650825
19,0.9611514201334451,0.914161537509295,0.005428456855825542
20,0.9611240748167864,0.9141176772789297,0.005444015246465614
