round,accuracy,detection_rate,false_positive_rate
1,0.936898727047426,0.7836775626734248,0.005879240266612565
2,0.9324264954376479,0.7758715739073756,0.009082619155209323
3,0.9406668919680072,0.806153578139336,0.00917889336911518
4,0.9445195448912922,0.8124912372574147,0.0062382476898548535
5,0.9439055987383125,0.8065138455547858,0.004606999289460939
6,0.9534809057113891,0.8534181552585365,0.009093760019304552
7,0.957068829559536,0.8592164370253175,0.0063971502688673215
8,0.9647516052720514,0.8882588410059334,0.00674932598851544
9,0.9663399797228794,0.8883896261574488,0.0045340687101208445
10,0.9658724794412528,0.888342555121805,0.005145752413389362
11,0.9660977807817958,0.8879346261068594,0.004695877039886628
12,0.9662104314520672,0.8881802928224245,0.004671093898940418
13,0.9664638954601781,0.8890536249000038,0.0046701221331437014
14,0.9659738650444971,0.8881200061803479,0.004958082683919288
15,0.9665934437309902,0.8897483083589631,0.004629489180549112
16,0.9666047087980175,0.8901211451373451,0.0048128543722193145
17,0.9661822687844993,0.8892362911078333,0.005134255773531363
18,0.9656190154331419,0.8895365163374284,0.00592735522252386
19,0.9674101610904585,0.8969636521728646,0.006179656768349114
20,0.9672580826855922,0.8963980679017709,0.006361148322700785
