round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9533857750959357,0.9266805072730124,0.0003962316883183531,0.01225062749227757
2,0.9400413822020073,0.9114846067322722,0.0002303672606502053,0.011439357273272426
3,0.9531123244218798,0.931399564465437,0.0003778023074663366,0.011800215464523941
4,0.9521917071525583,0.9294334691132788,0.0012252760609694263,0.011357705899509877
5,0.9530940943769427,0.9368007318570449,0.004019324076807988,0.011685866254297482
6,0.9541878970731663,0.9349519596658977,0.0003409435457623038,0.011301304222236304
7,0.9545889580617817,0.9327863776848986,0.0011636033418144405,0.011339795339149476
8,0.955937981387124,0.9368247474164344,0.0013478971503346048,0.011697813681689661
9,0.9523193174671176,0.9391808899537855,0.008081891491918946,0.012026617062557043
10,0.9529391389949777,0.9335294562822454,0.0001658644276681478,0.011332987611389527
11,0.952018521725656,0.9318636005335392,0.0002580113319282299,0.01200505186576726
12,0.9547530284662152,0.9361271465506047,0.00011057628511209853,0.012144586113431954
13,0.9523375475120547,0.9323582003950446,0.0015411278835911115,0.012365127026219868
14,0.9549170988706488,0.935603559678306,0.0002580113319282299,0.012444147387380745
15,0.9550720542526138,0.9369454176272257,0.0006081695681165419,0.011715234825555114
16,0.9500587918949221,0.937106635506495,0.009559349839596998,0.012401628209677853
17,0.9542425872079775,0.934057829445134,0.00022115257022419706,0.014391413285848977
18,0.9559744414769983,0.9358222633273442,0.0002487966415022217,0.013054739085125652
19,0.9562752372184598,0.9351857369434615,0.00014743504681613136,0.013667678482735104
20,0.9535498455003693,0.9364417334074625,0.0016402148958294615,0.013360218735256443
