round,accuracy,detection_rate,false_positive_rate
1,0.9275583543619322,0.7491274664123972,0.005783314831419532
2,0.9291777442321558,0.7550807503995212,0.005783314831419532
3,0.9291777442321558,0.7550807503995212,0.005783314831419532
4,0.9287046007570297,0.7533409391135462,0.005783314831419532
5,0.9270542312545061,0.747273765945325,0.005783314831419532
6,0.9270542312545061,0.747273765945325,0.005783314831419532
7,0.9270542312545061,0.747273765945325,0.005783314831419532
8,0.9270542312545061,0.747273765945325,0.005783314831419532
9,0.9270542312545061,0.747273765945325,0.005783314831419532
10,0.9270288842826244,0.7424889064321107,0.004030843381958809
11,0.9287693763518385,0.7488874888625741,0.004030843381958809
12,0.9287383967195386,0.7487735996814768,0.004030843381958809
13,0.9287383967195386,0.7487735996814768,0.004030843381958809
14,0.9324784832372026,0.7746092655877586,0.008545346019409653
15,0.93553138518385,0.773749948179939,0.004030843381958809
16,0.9324869322278299,0.7746403509759596,0.008545346019409653
17,0.9324869322278299,0.7746403509759596,0.008545346019409653
18,0.9355426505046863,0.7737913694854528,0.004030843381958809
19,0.9355426505046863,0.7737913694854528,0.004030843381958809
20,0.9355426505046863,0.7737913694854528,0.004030843381958809
