round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9554196441592533,0.892830020789022,6.246641467599795e-05,0.1496035115647988
2,0.9584366340965438,0.9003516493834983,0.0002491263210940081,0.1401550953281186
3,0.959348111418988,0.9026567509615038,0.0003270177846220108,0.1363129764970309
4,0.9595486364299256,0.9031392076053744,0.00032700030495288584,0.13392469390268005
5,0.9596033250692724,0.9032483848511403,0.00031142786194802725,0.133099369561098
6,0.9605148023917163,0.9060958091011099,0.000779082254957977,0.1330155307509838
7,0.9607700160420007,0.9063834635927349,0.0005452556440212632,0.13123688947757903
8,0.9608885080939187,0.9068205829525056,0.0006541894365547187,0.13117320767924756
9,0.9614353944873852,0.9094298073611254,0.0015748492854727283,0.13058096308883707
10,0.9613715910748141,0.908924298591522,0.0013245194926110899,0.131162619811168
11,0.9613351319819162,0.9092761848712296,0.001636692573461913,0.1316742943924868
12,0.9613624763015896,0.909099988128059,0.0014647260483599185,0.12980045213352356
13,0.9611892956103252,0.909495176016206,0.0020426333972259655,0.13253558573913435
14,0.9612166399299985,0.9095391003658914,0.002027253243741036,0.13068516921473877
15,0.9612530990228962,0.9087481177852776,0.0014030646533509895,0.13024817466026928
16,0.9615447717660786,0.9101533326011906,0.0019022934274459547,0.1313616837124752
17,0.9614991978999564,0.90971452440213,0.001668070132918197,0.12956071831514576
18,0.9616085751786496,0.9101753465784101,0.0018084178644078874,0.13124148907873084
19,0.9616814933644451,0.9105915878611994,0.001980314053233047,0.1314725770710988
20,0.9618546740557096,0.9112487626350705,0.0021516754989415097,0.1299964214107124
