round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9558223048598199,0.8940061194914296,0.00021845129624391252,0.15172412339944918
2,0.95723504320245,0.8974691767716492,0.00026527645216818885,0.1431859532864089
3,0.958374348317474,0.9002722946370353,0.00031187567210440797,0.1390020051529745
4,0.9587753837179628,0.9013685349546238,0.0004054265719043685,0.13622996889618513
5,0.9591855335593714,0.9036699997874221,0.0013410678645303696,0.13529137558369803
6,0.9597597433373437,0.905205967082679,0.0014503720620710641,0.13409656777394194
7,0.9602336942651937,0.9073336156205569,0.0021525646002275925,0.1341498427355623
8,0.9607987896022457,0.9095927481580905,0.002792035996908033,0.1322748110058113
9,0.9605800430201611,0.9076846420072635,0.001808512855654401,0.1327370680635789
10,0.9603795253199168,0.9068287484845832,0.0015435949464203227,0.1312469413915051
11,0.9605618141383209,0.9077505907427283,0.0018866793091631155,0.13130206107993178
12,0.9608352473659265,0.9092417626254261,0.0024801686039339784,0.13264960132947468
13,0.9607167596339641,0.9088910117073226,0.002433137587226293,0.13244055561061777
14,0.9607441029567245,0.910755300215923,0.0037135623391481385,0.13200172799750357
15,0.961181596120894,0.9115002594198295,0.0034948956366856053,0.12987457887195497
16,0.9611086805935323,0.9092647119369418,0.0020276283139226267,0.13310440084508054
17,0.9610995661526123,0.9099216733777904,0.0025117245066265245,0.13052399857808128
18,0.960853476247767,0.9103815911442795,0.003260354987837221,0.13220935248129853
19,0.9611542527981335,0.9114559809087355,0.0035100973630426764,0.13241360620151504
20,0.9612909694119363,0.9114776676560647,0.00329187156437434,0.13175690498119927
