round,accuracy,detection_rate,false_positive_rate
1,0.9861564665053082,0.8748888127184732,0.1013889736258814
2,0.9874099530764654,0.9801626314382125,0.25940334898281886
3,0.9861244019138755,0.9348203235750424,0.10177629169981044
4,0.9681498079385403,0.9103492021112192,0.20958378140302175
5,0.981472975042107,0.9713362457781207,0.0013305870649280233
6,0.9731017753257627,0.9337854890509703,0.16907334732460264
7,0.9929524549812152,0.9507001007859194,0.10208250978161605
8,0.9860495521997777,0.943321146615187,0.0005728363750238712
9,0.9810595405532114,0.9381279106021552,0.00037175297838136143
10,0.9815036219143399,0.9459981038874379,0.0005137628824616787
11,0.9735667223915824,0.943439544464536,0.15448575819986424
12,0.9814194541257413,0.9463299660593032,0.0012503889902919147
13,0.9860186959298612,0.9485666493665661,0.09121538357708422
14,0.9616848385105945,0.9196252234304483,0.0017757277087910336
15,0.9595019993760813,0.9354915627586267,0.0014176000182374582
16,0.9666865888834031,0.9403624825061367,0.20385380589666913
17,0.9896456339712918,0.9490847842640937,0.0980598606157104
18,0.9643615993818815,0.941507297429321,0.2530773250849306
19,0.9816170212765958,0.9400155384892841,0.00024529518372391713
20,0.9685950732074309,0.9346122476157426,0.0010036617825056715
