round,accuracy,detection_rate,false_positive_rate
1,0.9429962082543386,0.8705235086873435,0.005458725761881193
2,0.9484103835496572,0.8860546587109401,0.007411998067035278
3,0.9521656701181274,0.8919336555721232,0.0051722028809020855
4,0.9498505177191192,0.8922894221725165,0.009143538516060092
5,0.9588194545719702,0.9092967942740571,0.005810130402445372
6,0.9541891497739536,0.9032420176532815,0.009629311714880736
7,0.9597309318944145,0.9106936801494452,0.005483110260035662
8,0.9546084293422779,0.9052805514865113,0.010206215494571015
9,0.9606241796704099,0.9112683638747764,0.004302930345432006
10,0.954772495260318,0.9049996576091955,0.009791746677281499
11,0.9598585387195567,0.9110686485441616,0.005399798210584805
12,0.9561032521510865,0.9073975461570241,0.009118225914615622
13,0.9613351319819163,0.913465975575459,0.00438232216468668
14,0.9536422633804872,0.9016086244548798,0.009358083562120756
15,0.9615538865393028,0.9141762383382308,0.004889280512009165
16,0.9535875747411405,0.9022537868355753,0.009946951525428557
17,0.9612804433425697,0.9142762822854691,0.005244402137038491
18,0.953514656555345,0.9026642701187417,0.010547457568444996
19,0.9614809683535074,0.9159173923056163,0.006026571784935548
20,0.9540433134023626,0.9034254650582134,0.010001999709539097
