round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9292087825952222,0.8939178532158869,9.896160454172402e-05,0.030335621466880652
2,0.9431081783132967,0.9101428269147576,9.211603596870178e-05,0.02774047979996137
3,0.9481939899924352,0.915522143323312,0.0012058781293452182,0.02781767533876589
4,0.9461250307609579,0.9184406084717044,0.006463895877126657,0.02731647905346967
5,0.9497707739001249,0.9189964589333415,0.000468066057422414,0.02724980655490978
6,0.9440104997402408,0.923020941726034,0.008606672525416895,0.027533791300321343
7,0.9479661310462373,0.919633817243229,0.0015190782878114007,0.027621003629670463
8,0.9511014701459208,0.9228826596846206,0.00010148948985858129,0.027769792771365695
9,0.9515936454697085,0.9237793147007282,8.312340629766775e-05,0.027770539369054145
10,0.9523957089603251,0.9246635354514423,9.230644807812451e-05,0.027833518416165753
11,0.9541547800249732,0.9280885509257008,0.000165832862859313,0.02810298056576761
12,0.9538448918581441,0.9265974722092769,0.00018384762419912398,0.02778758420861388
13,0.9535988041962503,0.9310183419021317,0.004051512652255437,0.02816174931573706
14,0.9524503951074128,0.9262780884079793,0.0005323437263661773,0.02765730228550796
15,0.9508280394104834,0.923063669589647,8.302820024295638e-05,0.028954599056656496
16,0.9552849603981151,0.9305100529349581,0.0005923626318347115,0.028962868534160663
17,0.9545740404859775,0.9285822705958608,0.00011076773769374941,0.028753762233779737
18,0.9541274369514297,0.9280527437447824,7.384515846249961e-05,0.03009379948102906
19,0.9528605412105692,0.9283004399587698,0.00013809332540851995,0.029526007092917365
20,0.9509465260625062,0.924478773554879,9.92472227058581e-05,0.031236539369858447
