Final results using Attention-Weighted FedXgbBagging:
Total rounds: 20
Number of participating clients: 16
XGBoost params: {'objective': 'binary:logistic', 'eval_metric': 'logloss', 'seed': 62529, 'n_jobs': -1, 'max_depth': 3, 'learning_rate': 0.017462960628932028, 'n_estimators': 850, 'min_child_weight': 2, 'gamma': 0.6008466563824473, 'subsample': 0.8874331341725578, 'colsample_bytree': 0.7409548092577293, 'max_delta_step': 2}
Optimal Threshold: 0.4400
Accuracy: 0.9631805083
Detection Rate: 0.8882878256
False Positive Rate: 0.0088416700

--- Per-Round Attention Weights ---
Round 1: α = [0.0377606896529039, 0.06819806507015067, 0.07418672690131332, 0.0377606896529039, 0.0850630864222546, 0.07587913622001034, 0.05382166762817168, 0.0705558767870533, 0.05701535096280608, 0.07012822451927105, 0.07455809283839489, 0.0809346196498437, 0.0377606896529039, 0.06345898118779458, 0.0377606896529039, 0.07515741320132009]
  Client 0: DR=0.0000, FPR=0.0000, Score=0.0000
  Client 8: DR=0.8378, FPR=0.0079, Score=0.8312
  Client 9: DR=0.8378, FPR=0.0079, Score=0.8312
  Client 10: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 11: DR=0.8378, FPR=0.0079, Score=0.8312
  Client 12: DR=0.8303, FPR=0.0079, Score=0.8237
  Client 13: DR=0.8338, FPR=0.0072, Score=0.8278
  Client 14: DR=0.8112, FPR=0.0079, Score=0.8047
  Client 15: DR=0.8112, FPR=0.0079, Score=0.8047
Round 3: α = [0.06301475327354228, 0.06143055742998965, 0.0616871495348289, 0.06300617651016749, 0.06143055742998965, 0.06327796247845323, 0.061422354033998094, 0.06301475327354228, 0.06326934989040325, 0.06301475327354228, 0.06301475327354228, 0.06301475327354228, 0.06301475327354228, 0.06143071519834183, 0.06326934989040325, 0.06168730796217093]
  Client 0: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 1: DR=0.8081, FPR=0.0079, Score=0.8017
  Client 2: DR=0.8123, FPR=0.0079, Score=0.8058
  Client 3: DR=0.8336, FPR=0.0079, Score=0.8270
  Client 4: DR=0.8081, FPR=0.0079, Score=0.8017
  Client 5: DR=0.8380, FPR=0.0079, Score=0.8313
  Client 6: DR=0.8079, FPR=0.0079, Score=0.8015
  Client 7: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 8: DR=0.8378, FPR=0.0079, Score=0.8312
  Client 9: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 10: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 11: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 12: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 13: DR=0.8081, FPR=0.0079, Score=0.8017
  Client 14: DR=0.8378, FPR=0.0079, Score=0.8312
  Client 15: DR=0.8123, FPR=0.0079, Score=0.8058
Round 4: α = [0.0623972718163701, 0.06238893932597904, 0.0623972718163701, 0.0623972718163701, 0.0623972718163701, 0.0623972718163701, 0.06264953453999099, 0.06265790183474225, 0.06262106192968175, 0.06238893932597904, 0.06262106192968175, 0.0623972718163701, 0.0623972718163701, 0.06262106192968175, 0.06264953453999099, 0.06262106192968175]
  Client 0: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 1: DR=0.8336, FPR=0.0079, Score=0.8270
  Client 2: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 3: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 4: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 5: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 6: DR=0.8378, FPR=0.0079, Score=0.8312
  Client 7: DR=0.8380, FPR=0.0079, Score=0.8313
  Client 8: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 9: DR=0.8336, FPR=0.0079, Score=0.8270
  Client 10: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 11: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 12: DR=0.8337, FPR=0.0079, Score=0.8271
  Client 13: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 14: DR=0.8378, FPR=0.0079, Score=0.8312
  Client 15: DR=0.8374, FPR=0.0079, Score=0.8307
Round 5: α = [0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06274467903845268, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315, 0.06248368806410315]
  Client 0: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 1: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 2: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 3: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 4: DR=0.8416, FPR=0.0079, Score=0.8349
  Client 5: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 6: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 7: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 8: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 9: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 10: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 11: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 12: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 13: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 14: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 15: DR=0.8374, FPR=0.0079, Score=0.8307
Round 6: α = [0.06182698372370903, 0.06183067018972543, 0.06183067018972543, 0.06183067018972543, 0.06360164202315054, 0.06183067018972543, 0.0636172219206775, 0.06360164202315054, 0.06183067018972543, 0.0618332109439395, 0.061845824598731565, 0.06360541324723165, 0.0636172219206775, 0.061845824598731565, 0.06183067018972543, 0.06362099386164803]
  Client 0: DR=0.8374, FPR=0.0079, Score=0.8307
  Client 1: DR=0.8374, FPR=0.0080, Score=0.8308
  Client 2: DR=0.8374, FPR=0.0080, Score=0.8308
  Client 3: DR=0.8374, FPR=0.0080, Score=0.8308
  Client 4: DR=0.8659, FPR=0.0079, Score=0.8590
  Client 5: DR=0.8374, FPR=0.0080, Score=0.8308
  Client 6: DR=0.8661, FPR=0.0080, Score=0.8592
  Client 7: DR=0.8659, FPR=0.0079, Score=0.8590
  Client 8: DR=0.8374, FPR=0.0080, Score=0.8308
  Client 9: DR=0.8375, FPR=0.0080, Score=0.8308
  Client 10: DR=0.8377, FPR=0.0080, Score=0.8310
  Client 11: DR=0.8660, FPR=0.0080, Score=0.8591
  Client 12: DR=0.8661, FPR=0.0080, Score=0.8592
  Client 13: DR=0.8377, FPR=0.0080, Score=0.8310
  Client 14: DR=0.8374, FPR=0.0080, Score=0.8308
  Client 15: DR=0.8662, FPR=0.0080, Score=0.8593
Round 7: α = [0.062457793426501436, 0.06248334032605153, 0.06245811423623983, 0.06272082541119939, 0.06245811423623983, 0.0624730929104778, 0.062457793426501436, 0.062459937972360276, 0.062459937972360276, 0.06245811423623983, 0.0624730929104778, 0.06273403529586705, 0.06247523789406501, 0.06246388909331549, 0.06248334032605153, 0.06248334032605153]
  Client 0: DR=0.8660, FPR=0.0080, Score=0.8591
  Client 1: DR=0.8664, FPR=0.0080, Score=0.8595
  Client 2: DR=0.8660, FPR=0.0080, Score=0.8591
  Client 3: DR=0.8702, FPR=0.0080, Score=0.8633
  Client 4: DR=0.8660, FPR=0.0080, Score=0.8591
  Client 5: DR=0.8662, FPR=0.0080, Score=0.8593
  Client 6: DR=0.8660, FPR=0.0080, Score=0.8591
  Client 7: DR=0.8660, FPR=0.0080, Score=0.8591
  Client 8: DR=0.8660, FPR=0.0080, Score=0.8591
  Client 9: DR=0.8660, FPR=0.0080, Score=0.8591
  Client 10: DR=0.8662, FPR=0.0080, Score=0.8593
  Client 11: DR=0.8705, FPR=0.0080, Score=0.8635
  Client 12: DR=0.8663, FPR=0.0080, Score=0.8594
  Client 13: DR=0.8661, FPR=0.0080, Score=0.8592
  Client 14: DR=0.8664, FPR=0.0080, Score=0.8595
  Client 15: DR=0.8664, FPR=0.0080, Score=0.8595
Round 8: α = [0.06241706875822158, 0.06235369292773517, 0.06269565219578686, 0.06235657532175684, 0.06268459434259346, 0.06242707529419873, 0.06242707529419873, 0.06242707529419873, 0.062423869021500225, 0.06242707529419873, 0.062430873595645565, 0.06268861894882545, 0.0626878140069079, 0.06269082217631189, 0.06243504223372131, 0.06242707529419873]
  Client 0: DR=0.8683, FPR=0.0080, Score=0.8614
  Client 1: DR=0.8673, FPR=0.0080, Score=0.8604
  Client 2: DR=0.8728, FPR=0.0080, Score=0.8659
  Client 3: DR=0.8674, FPR=0.0080, Score=0.8604
  Client 4: DR=0.8727, FPR=0.0080, Score=0.8657
  Client 5: DR=0.8685, FPR=0.0080, Score=0.8616
  Client 6: DR=0.8685, FPR=0.0080, Score=0.8616
  Client 7: DR=0.8685, FPR=0.0080, Score=0.8616
  Client 8: DR=0.8685, FPR=0.0080, Score=0.8615
  Client 9: DR=0.8685, FPR=0.0080, Score=0.8616
  Client 10: DR=0.8686, FPR=0.0080, Score=0.8616
  Client 11: DR=0.8727, FPR=0.0080, Score=0.8657
  Client 12: DR=0.8727, FPR=0.0080, Score=0.8657
  Client 13: DR=0.8728, FPR=0.0080, Score=0.8658
  Client 14: DR=0.8686, FPR=0.0080, Score=0.8617
  Client 15: DR=0.8685, FPR=0.0080, Score=0.8616
Round 9: α = [0.06267531630741321, 0.06242264536406203, 0.06241879814461315, 0.06241799667040649, 0.06267209729753703, 0.06242264536406203, 0.06267209729753703, 0.06242264536406203, 0.06241799667040649, 0.06242264536406203, 0.06267612108571587, 0.06242264536406203, 0.06267290203450619, 0.06242120262898133, 0.06241879814461315, 0.06242344689795993]
  Client 0: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 1: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 2: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 3: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 4: DR=0.8770, FPR=0.0080, Score=0.8699
  Client 5: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 6: DR=0.8770, FPR=0.0080, Score=0.8699
  Client 7: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 8: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 9: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 10: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 11: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 12: DR=0.8770, FPR=0.0080, Score=0.8699
  Client 13: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 14: DR=0.8729, FPR=0.0080, Score=0.8659
  Client 15: DR=0.8730, FPR=0.0080, Score=0.8660
Round 10: α = [0.06249774194914277, 0.06249774194914277, 0.06249774194914277, 0.06249774194914277, 0.06249774194914277, 0.06250496771188593, 0.06250496771188593, 0.06249774194914277, 0.06249774194914277, 0.06249774194914277, 0.06250496771188593, 0.06249774194914277, 0.06249774194914277, 0.06250496771188593, 0.06250496771188593, 0.06249774194914277]
  Client 0: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 1: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 2: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 3: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 4: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 5: DR=0.8771, FPR=0.0080, Score=0.8701
  Client 6: DR=0.8771, FPR=0.0080, Score=0.8701
  Client 7: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 8: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 9: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 10: DR=0.8771, FPR=0.0080, Score=0.8701
  Client 11: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 12: DR=0.8770, FPR=0.0080, Score=0.8700
  Client 13: DR=0.8771, FPR=0.0080, Score=0.8701
  Client 14: DR=0.8771, FPR=0.0080, Score=0.8701
  Client 15: DR=0.8770, FPR=0.0080, Score=0.8700
Round 11: α = [0.06250065203996817, 0.06250065203996817, 0.06250065203996817, 0.06249856551207003, 0.06250065203996817, 0.06250065203996817, 0.06250065203996817, 0.06250065203996817, 0.06249856551207003, 0.06249856551207003, 0.06249856551207003, 0.06250065203996817, 0.06250065203996817, 0.06249856551207003, 0.06250065203996817, 0.06250065203996817]
  Client 0: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 1: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 2: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 3: DR=0.8772, FPR=0.0080, Score=0.8702
  Client 4: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 5: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 6: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 7: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 8: DR=0.8772, FPR=0.0080, Score=0.8702
  Client 9: DR=0.8772, FPR=0.0080, Score=0.8702
  Client 10: DR=0.8772, FPR=0.0080, Score=0.8702
  Client 11: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 12: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 13: DR=0.8772, FPR=0.0080, Score=0.8702
  Client 14: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 15: DR=0.8773, FPR=0.0080, Score=0.8702
Round 12: α = [0.06249967898937833, 0.06249967898937833, 0.06249967898937833, 0.06249967898937833, 0.06249967898937833, 0.06249967898937833, 0.06249967898937833, 0.06249967898937833, 0.06249967898937833, 0.06249967898937833, 0.06250224707435172, 0.06250224707435172, 0.06249967898937833, 0.06249967898937833, 0.06249967898937833, 0.06249967898937833]
  Client 0: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 1: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 2: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 3: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 4: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 5: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 6: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 7: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 8: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 9: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 10: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 11: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 12: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 13: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 14: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 15: DR=0.8773, FPR=0.0080, Score=0.8702
Round 13: α = [0.06250064200475612, 0.06250064200475612, 0.06250064200475612, 0.06249807398573165, 0.06250064200475612, 0.06250064200475612, 0.06249807398573165, 0.06249807398573165, 0.06249807398573165, 0.06250064200475612, 0.06250064200475612, 0.06250064200475612, 0.06250064200475612, 0.06250064200475612, 0.06250064200475612, 0.06250064200475612]
  Client 0: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 1: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 2: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 3: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 4: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 5: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 6: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 7: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 8: DR=0.8773, FPR=0.0080, Score=0.8702
  Client 9: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 10: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 11: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 12: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 13: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 14: DR=0.8773, FPR=0.0080, Score=0.8703
  Client 15: DR=0.8773, FPR=0.0080, Score=0.8703
Round 14: α = [0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]
  Client 0: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 1: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 2: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 3: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 4: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 5: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 6: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 7: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 8: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 9: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 10: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 11: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 12: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 13: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 14: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 15: DR=0.8789, FPR=0.0080, Score=0.8718
Round 15: α = [0.06250623084428064, 0.06250623084428064, 0.06242393921856638, 0.06242484911291186, 0.06250623084428064, 0.06241709831908905, 0.06250714161698126, 0.06250623084428064, 0.062499381247740335, 0.06250623084428064, 0.06262941672069688, 0.06250623084428064, 0.06262941672069688, 0.062499381247740335, 0.06242484911291186, 0.06250714161698126]
  Client 0: DR=0.8803, FPR=0.0080, Score=0.8732
  Client 1: DR=0.8803, FPR=0.0080, Score=0.8732
  Client 2: DR=0.8790, FPR=0.0080, Score=0.8719
  Client 3: DR=0.8790, FPR=0.0080, Score=0.8719
  Client 4: DR=0.8803, FPR=0.0080, Score=0.8732
  Client 5: DR=0.8789, FPR=0.0080, Score=0.8718
  Client 6: DR=0.8803, FPR=0.0080, Score=0.8732
  Client 7: DR=0.8803, FPR=0.0080, Score=0.8732
  Client 8: DR=0.8802, FPR=0.0080, Score=0.8731
  Client 9: DR=0.8803, FPR=0.0080, Score=0.8732
  Client 10: DR=0.8823, FPR=0.0080, Score=0.8752
  Client 11: DR=0.8803, FPR=0.0080, Score=0.8732
  Client 12: DR=0.8823, FPR=0.0080, Score=0.8752
  Client 13: DR=0.8802, FPR=0.0080, Score=0.8731
  Client 14: DR=0.8790, FPR=0.0080, Score=0.8719
  Client 15: DR=0.8803, FPR=0.0080, Score=0.8732
Round 16: α = [0.06250271208710118, 0.06249912720605843, 0.06249912720605843, 0.06249912720605843, 0.06249912720605843, 0.06249912720605843, 0.06249912720605843, 0.06249912720605843, 0.06249912720605843, 0.06249912720605843, 0.06250271208710118, 0.06250233726599524, 0.06250271208710118, 0.06249912720605843, 0.06249912720605843, 0.06249912720605843]
  Client 0: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 1: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 2: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 3: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 4: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 5: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 6: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 7: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 8: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 9: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 10: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 11: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 12: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 13: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 14: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 15: DR=0.8826, FPR=0.0080, Score=0.8755
Round 17: α = [0.062498501908489566, 0.06250171193631006, 0.062498501908489566, 0.062498501908489566, 0.06250208675366593, 0.062498501908489566, 0.062498501908489566, 0.06250171193631006, 0.062498501908489566, 0.062498501908489566, 0.06250208675366593, 0.062498501908489566, 0.06250171193631006, 0.06250208675366593, 0.062498501908489566, 0.06250208675366593]
  Client 0: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 1: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 2: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 3: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 4: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 5: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 6: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 7: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 8: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 9: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 10: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 11: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 12: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 13: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 14: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 15: DR=0.8826, FPR=0.0080, Score=0.8755
Round 18: α = [0.06249978917172331, 0.06250016397754853, 0.06249978917172331, 0.06249978917172331, 0.06250016397754853, 0.06250016397754853, 0.06250016397754853, 0.06249978917172331, 0.06250016397754853, 0.06249978917172331, 0.06250016397754853, 0.06250016397754853, 0.06250016397754853, 0.06249978917172331, 0.06249978917172331, 0.06250016397754853]
  Client 0: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 1: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 2: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 3: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 4: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 5: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 6: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 7: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 8: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 9: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 10: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 11: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 12: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 13: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 14: DR=0.8826, FPR=0.0080, Score=0.8755
  Client 15: DR=0.8826, FPR=0.0080, Score=0.8755
Round 19: α = [0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625]
  Client 0: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 1: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 2: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 3: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 4: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 5: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 6: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 7: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 8: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 9: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 10: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 11: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 12: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 13: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 14: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 15: DR=0.8827, FPR=0.0080, Score=0.8756
Round 20: α = [0.06250098281453574, 0.06250098281453574, 0.06248862536446358, 0.06248862536446358, 0.0625040324313421, 0.0625040324313421, 0.06250098281453574, 0.06250098281453574, 0.0625040324313421, 0.0625040324313421, 0.06250098281453574, 0.0625040324313421, 0.06250098281453574, 0.0625040324313421, 0.06248862536446358, 0.0625040324313421]
  Client 0: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 1: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 2: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 3: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 4: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 5: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 6: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 7: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 8: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 9: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 10: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 11: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 12: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 13: DR=0.8829, FPR=0.0080, Score=0.8758
  Client 14: DR=0.8827, FPR=0.0080, Score=0.8756
  Client 15: DR=0.8829, FPR=0.0080, Score=0.8758
