round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9551324699470485,0.8925501564045171,0.0003588624703381096,0.1546630832544643
2,0.9570646081496132,0.8969559479597675,0.0001876892277452688,0.14275100069346838
3,0.9585683949582129,0.9007909069863237,0.0003437451735198938,0.13802401573806608
4,0.9592975037138978,0.9024572605765846,0.0002813228443412717,0.13449523124915755
5,0.959789652123985,0.9036192201001434,0.00026595764786082146,0.13346262395574235
6,0.9612478696353546,0.9083791218181663,0.0011551186046790249,0.13167054397183126
7,0.9615850824348586,0.9099754139066534,0.0017169445055766086,0.13104821424057772
8,0.9618584982182405,0.9115102530113203,0.002341483225363333,0.13104701065532798
9,0.9615395131376284,0.9124545419894229,0.0035574346787729826,0.1305558875559097
10,0.9616944487482114,0.9122129924506168,0.0031210742475676198,0.13051855252233724
11,0.96176735962378,0.9123233892898197,0.003074300176082802,0.1303566298749226
12,0.9620225476882696,0.9116863852474861,0.0021861432013527177,0.13003069289063415
13,0.9617947012021181,0.912519705635729,0.0031671250681706274,0.13006081364678967
14,0.9618767259371326,0.9120604178245892,0.002700341403938991,0.1304873550204843
15,0.9619314090938089,0.9122791929500638,0.0027619922955297417,0.12948843046882774
16,0.9620590031260536,0.9120154640304509,0.0023570913923440916,0.13067546716561929
17,0.9619314090938089,0.9126964119606444,0.003058483371204906,0.13281631923515724
18,0.9620316615477157,0.9130912950945886,0.0031680958644882623,0.13127978938099163
19,0.9620134338288235,0.9126744916790842,0.0029026872517273696,0.13032950379466277
20,0.9619860922504853,0.9130034534322938,0.003183553559941636,0.13105832198257245
