round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9595752438246286,0.87260652449731,0.0002155517268461973,0.072045663701769
2,0.9604411630662657,0.8739778782797349,0.00010777586342309865,0.06815232937418737
3,0.9613161972472883,0.8757389875953487,0.00014247566585898577,0.06768938277720236
4,0.961507610974387,0.876187925159979,0.0001552677520427606,0.06709788133150126
5,0.9625467140643514,0.8829764843237988,0.003042690452798577,0.06678811677049545
6,0.9601221401877678,0.8881911215109997,0.009543153805648973,0.06665895183271882
7,0.9577431410081123,0.8892261182399651,0.013287338714375204,0.06662027741806299
8,0.9602862090967096,0.8878143291002961,0.009046333419344401,0.06684882245204991
9,0.960614346914593,0.8877873719700057,0.008637135609856066,0.06623387746716718
10,0.959538784067086,0.8884183571957548,0.010472843816896827,0.0665263267529038
11,0.96043204812688,0.8878963665984911,0.008978846171385235,0.06680417339489367
12,0.9620545073375263,0.8858313874309836,0.005488131351956199,0.06611181467088628
13,0.9625284841855802,0.8844202445459899,0.0040435386426595585,0.06681048545208527
14,0.9615987603682437,0.8865436324118535,0.00651471749735598,0.06634504752380521
15,0.9612250478534318,0.8868567490297234,0.007197831744754499,0.06708925956124287
